UNIQID	CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
r4951	616.0	43.0	7.0	95984.21	1.0	0.0	1.0	115262.54	1.0	0.0	0.0
r3133	667.0	48.0	1.0	97133.92	2.0	0.0	0.0	113316.77	1.0	0.0	0.0
r521	529.0	35.0	5.0	95772.97	1.0	1.0	1.0	112781.5	0.0	1.0	1.0
r17	665.0	25.0	7.0	90920.75	1.0	0.0	1.0	112256.57	0.0	0.0	1.0
r4070	619.0	44.0	6.0	52831.13	1.0	1.0	1.0	112649.22	0.0	1.0	0.0
r4464	599.0	33.0	4.0	51690.89	1.0	1.0	0.0	111622.76	0.0	1.0	1.0
r4114	583.0	40.0	3.0	54428.37	1.0	1.0	0.0	109638.78	0.0	1.0	0.0
r1421	659.0	39.0	8.0	52106.33	2.0	1.0	1.0	107964.36	1.0	0.0	1.0
r3477	774.0	52.0	2.0	56580.93	1.0	1.0	0.0	113266.28	0.0	0.0	0.0
r4403	557.0	39.0	7.0	49572.73	1.0	1.0	0.0	115287.99	0.0	0.0	0.0
r3994	702.0	26.0	5.0	56738.47	2.0	1.0	1.0	100442.22	0.0	0.0	1.0
r485	516.0	35.0	10.0	57369.61	1.0	1.0	1.0	101699.77	0.0	0.0	1.0
r2429	543.0	49.0	6.0	59532.18	1.0	1.0	0.0	104253.56	1.0	0.0	1.0
r2365	739.0	29.0	3.0	59385.98	2.0	1.0	1.0	105533.96	1.0	0.0	1.0
r2098	468.0	36.0	3.0	61636.97	1.0	0.0	0.0	107787.42	0.0	0.0	1.0
r2502	553.0	32.0	7.0	64082.09	1.0	0.0	1.0	109159.58	0.0	0.0	1.0
r154	605.0	52.0	1.0	63349.75	1.0	1.0	0.0	108887.44	0.0	0.0	1.0
r3003	715.0	41.0	8.0	56214.85	2.0	0.0	0.0	92982.61	0.0	0.0	0.0
r3607	734.0	43.0	3.0	55853.33	2.0	0.0	1.0	94811.85	0.0	1.0	0.0
r3976	683.0	56.0	7.0	50911.21	3.0	0.0	0.0	97629.31	0.0	1.0	1.0
r651	670.0	42.0	5.0	49508.79	3.0	1.0	1.0	100324.01	1.0	0.0	0.0
r2432	708.0	40.0	8.0	83015.71	1.0	1.0	0.0	101089.76	0.0	1.0	1.0
r4392	544.0	48.0	10.0	78314.63	3.0	1.0	1.0	103713.93	0.0	0.0	1.0
r433	530.0	33.0	9.0	75242.28	1.0	0.0	1.0	101694.67	1.0	0.0	1.0
r971	657.0	39.0	4.0	80293.81	1.0	1.0	0.0	97192.76	0.0	0.0	0.0
r851	684.0	56.0	8.0	78707.16	1.0	1.0	1.0	99398.36	0.0	1.0	1.0
r2263	804.0	33.0	7.0	76548.6	1.0	0.0	1.0	98453.45	0.0	1.0	1.0
r2616	751.0	36.0	5.0	73194.99	1.0	1.0	1.0	89222.66	1.0	0.0	1.0
r3568	545.0	36.0	8.0	73211.12	2.0	1.0	0.0	89587.34	0.0	1.0	1.0
r3013	547.0	39.0	6.0	74596.15	3.0	1.0	1.0	85746.52	1.0	0.0	0.0
r4670	615.0	58.0	3.0	72309.3	1.0	1.0	1.0	85687.09	1.0	0.0	1.0
r4999	772.0	42.0	3.0	75075.31	2.0	1.0	0.0	92888.52	1.0	0.0	1.0
r4957	708.0	51.0	8.0	70754.18	1.0	1.0	1.0	92920.04	0.0	0.0	0.0
r2300	743.0	40.0	8.0	68155.59	1.0	1.0	0.0	94876.65	0.0	0.0	1.0
r3901	812.0	49.0	8.0	66079.45	2.0	0.0	0.0	91556.57	0.0	1.0	0.0
r1612	606.0	45.0	5.0	63832.43	1.0	1.0	1.0	93707.8	1.0	0.0	1.0
r268	700.0	38.0	9.0	65962.63	1.0	1.0	1.0	100950.48	0.0	0.0	1.0
r4940	850.0	71.0	10.0	69608.14	1.0	1.0	0.0	97893.4	0.0	1.0	1.0
r42	667.0	40.0	8.0	72945.29	2.0	1.0	0.0	98931.5	0.0	0.0	1.0
r3774	553.0	46.0	3.0	82291.1	1.0	1.0	0.0	112549.99	1.0	0.0	1.0
r1591	608.0	41.0	1.0	83807.86	1.0	0.0	1.0	112542.58	0.0	1.0	0.0
r3408	609.0	43.0	6.0	86053.52	2.0	1.0	1.0	113276.46	0.0	1.0	0.0
r957	635.0	44.0	2.0	79064.85	2.0	0.0	1.0	113291.75	1.0	0.0	0.0
r3680	644.0	40.0	4.0	77270.08	2.0	1.0	1.0	115800.1	1.0	0.0	0.0
r2030	657.0	37.0	4.0	82500.28	1.0	1.0	1.0	115260.72	0.0	0.0	1.0
r1632	534.0	35.0	2.0	81951.74	2.0	1.0	0.0	115668.53	0.0	0.0	1.0
r4760	747.0	42.0	4.0	80214.36	1.0	1.0	0.0	115241.96	0.0	0.0	1.0
r4896	689.0	40.0	4.0	78119.59	4.0	1.0	0.0	119259.34	1.0	0.0	0.0
r2853	538.0	42.0	4.0	80380.24	1.0	1.0	0.0	119216.46	1.0	0.0	0.0
r111	639.0	38.0	4.0	81550.94	2.0	0.0	1.0	118974.77	0.0	0.0	0.0
r2442	499.0	44.0	6.0	77627.33	2.0	1.0	0.0	108222.68	1.0	0.0	0.0
r2704	764.0	39.0	5.0	81042.42	1.0	0.0	1.0	109805.17	0.0	0.0	0.0
r366	652.0	40.0	8.0	84390.8	2.0	0.0	1.0	107876.2	0.0	0.0	0.0
r4880	563.0	61.0	1.0	82182.1	1.0	1.0	0.0	106826.92	0.0	1.0	1.0
r3622	482.0	48.0	2.0	69329.47	1.0	0.0	0.0	102640.52	1.0	0.0	0.0
r4723	592.0	70.0	5.0	71816.74	2.0	1.0	0.0	105096.82	1.0	0.0	0.0
r2297	533.0	38.0	4.0	70362.52	2.0	1.0	1.0	104189.46	1.0	0.0	1.0
r725	708.0	23.0	4.0	71433.08	1.0	1.0	0.0	103697.57	1.0	0.0	0.0
r2182	743.0	37.0	8.0	69143.91	2.0	0.0	1.0	105780.18	0.0	0.0	1.0
r1425	809.0	36.0	9.0	68881.59	2.0	0.0	1.0	109135.11	0.0	0.0	1.0
r1689	478.0	32.0	6.0	71187.24	1.0	1.0	1.0	110593.62	0.0	0.0	0.0
r4706	702.0	26.0	2.0	71281.29	1.0	1.0	1.0	108747.12	0.0	0.0	1.0
r4602	520.0	39.0	1.0	73493.17	1.0	0.0	1.0	109626.13	0.0	0.0	0.0
r3396	640.0	63.0	2.0	68432.45	2.0	1.0	1.0	112503.24	0.0	0.0	1.0
r904	683.0	30.0	4.0	66190.33	1.0	1.0	1.0	115186.97	0.0	0.0	1.0
r4161	684.0	40.0	2.0	70291.02	1.0	1.0	1.0	115468.84	0.0	1.0	1.0
r1024	634.0	36.0	1.0	69518.95	1.0	1.0	0.0	116238.39	0.0	0.0	0.0
r4383	610.0	57.0	7.0	72092.95	4.0	0.0	1.0	113228.82	0.0	0.0	0.0
r2620	617.0	42.0	0.0	70105.87	1.0	1.0	1.0	120830.73	0.0	1.0	1.0
r1972	629.0	44.0	6.0	125512.98	2.0	0.0	0.0	79082.76	0.0	1.0	0.0
r1692	777.0	44.0	3.0	124655.59	2.0	0.0	1.0	79792.3	1.0	0.0	1.0
r4076	529.0	43.0	0.0	123815.86	1.0	1.0	1.0	78463.99	0.0	0.0	0.0
r2642	663.0	42.0	5.0	124626.07	1.0	1.0	1.0	78004.5	0.0	0.0	0.0
r878	694.0	33.0	4.0	124067.32	1.0	1.0	1.0	77906.87	1.0	0.0	1.0
r3514	365.0	30.0	0.0	127760.07	1.0	1.0	0.0	81537.85	1.0	0.0	1.0
r4982	684.0	56.0	3.0	127585.98	3.0	1.0	1.0	80593.49	1.0	0.0	0.0
r4945	533.0	51.0	6.0	127545.56	2.0	0.0	0.0	79559.02	1.0	0.0	1.0
r3211	765.0	50.0	9.0	126547.8	1.0	1.0	1.0	79579.94	0.0	0.0	0.0
r709	837.0	38.0	2.0	126732.85	1.0	1.0	1.0	79577.38	1.0	0.0	1.0
r1732	850.0	26.0	8.0	123126.29	1.0	1.0	0.0	74425.41	1.0	0.0	0.0
r2812	777.0	35.0	7.0	122917.69	1.0	1.0	1.0	76169.68	1.0	0.0	1.0
r809	508.0	49.0	7.0	122451.46	2.0	1.0	1.0	75808.1	0.0	0.0	1.0
r707	629.0	38.0	9.0	123948.85	1.0	1.0	0.0	76053.07	1.0	0.0	0.0
r4111	748.0	45.0	2.0	119852.01	1.0	0.0	0.0	73853.94	1.0	0.0	1.0
r4960	520.0	49.0	5.0	121197.64	1.0	1.0	0.0	72577.33	0.0	0.0	1.0
r4095	642.0	48.0	9.0	118317.27	4.0	0.0	0.0	78702.98	0.0	0.0	1.0
r4964	653.0	46.0	0.0	119556.1	1.0	1.0	0.0	78250.13	0.0	0.0	1.0
r877	466.0	36.0	5.0	119540.15	1.0	0.0	1.0	80603.99	0.0	0.0	0.0
r1865	786.0	32.0	2.0	120452.4	2.0	0.0	0.0	79602.86	0.0	0.0	1.0
r1583	437.0	26.0	1.0	120923.52	1.0	0.0	1.0	78854.57	0.0	0.0	0.0
r537	810.0	32.0	9.0	120879.73	2.0	0.0	1.0	78896.59	0.0	0.0	1.0
r2719	640.0	50.0	9.0	117565.03	2.0	0.0	0.0	82559.77	0.0	0.0	0.0
r3421	525.0	47.0	6.0	118560.0	1.0	1.0	0.0	82522.61	0.0	1.0	0.0
r1842	744.0	44.0	5.0	120654.68	1.0	1.0	0.0	82290.81	0.0	1.0	1.0
r1468	785.0	31.0	2.0	121691.54	2.0	0.0	0.0	81778.72	0.0	1.0	0.0
r1019	703.0	29.0	3.0	122084.63	1.0	0.0	1.0	82824.08	1.0	0.0	0.0
r2264	512.0	33.0	6.0	121685.31	2.0	1.0	1.0	83681.97	0.0	0.0	0.0
r4279	551.0	50.0	1.0	121399.98	1.0	0.0	1.0	84508.44	1.0	0.0	1.0
r2606	682.0	59.0	0.0	122661.39	1.0	0.0	1.0	84803.76	0.0	1.0	0.0
r4890	659.0	48.0	4.0	123593.22	2.0	1.0	0.0	82469.06	1.0	0.0	1.0
r3402	637.0	55.0	1.0	123378.2	1.0	1.0	0.0	81431.99	1.0	0.0	0.0
r3364	680.0	37.0	10.0	123806.28	1.0	1.0	0.0	81776.84	0.0	0.0	0.0
r3037	642.0	40.0	6.0	129502.49	2.0	0.0	1.0	86099.23	1.0	0.0	0.0
r953	547.0	62.0	10.0	127738.75	2.0	1.0	1.0	85153.0	0.0	0.0	1.0
r766	489.0	38.0	2.0	126444.08	2.0	1.0	1.0	82662.73	1.0	0.0	1.0
r3404	404.0	54.0	4.0	125456.07	1.0	1.0	0.0	83715.66	1.0	0.0	0.0
r346	627.0	37.0	2.0	125190.86	1.0	0.0	1.0	84584.69	0.0	0.0	1.0
r2172	592.0	31.0	7.0	124593.23	1.0	1.0	0.0	86079.67	1.0	0.0	1.0
r2837	679.0	58.0	8.0	125850.53	2.0	1.0	1.0	87008.17	1.0	0.0	1.0
r1222	526.0	32.0	7.0	125540.05	1.0	0.0	0.0	86786.41	0.0	0.0	1.0
r1424	588.0	34.0	6.0	121132.26	2.0	1.0	0.0	86460.28	0.0	1.0	1.0
r4593	706.0	67.0	1.0	123276.69	2.0	1.0	1.0	86507.88	1.0	0.0	1.0
r356	647.0	43.0	3.0	122717.53	2.0	1.0	1.0	87000.39	1.0	0.0	0.0
r4848	693.0	43.0	1.0	121927.92	1.0	1.0	0.0	87994.95	1.0	0.0	0.0
r3127	421.0	28.0	8.0	122384.22	3.0	1.0	1.0	89017.38	1.0	0.0	1.0
r241	663.0	28.0	8.0	123674.28	2.0	1.0	1.0	87985.2	1.0	0.0	1.0
r3116	693.0	35.0	5.0	124151.09	1.0	1.0	0.0	88705.14	0.0	0.0	0.0
r121	646.0	36.0	6.0	124445.52	1.0	1.0	0.0	88481.32	0.0	0.0	1.0
r1844	638.0	39.0	0.0	122501.28	2.0	1.0	1.0	95007.8	1.0	0.0	0.0
r4104	613.0	43.0	10.0	120481.69	1.0	0.0	0.0	94875.03	1.0	0.0	0.0
r3437	659.0	56.0	9.0	123785.24	1.0	1.0	0.0	99504.03	0.0	0.0	0.0
r2185	416.0	41.0	10.0	122189.66	2.0	1.0	0.0	98301.61	1.0	0.0	0.0
r4224	691.0	37.0	7.0	123067.63	1.0	1.0	1.0	98162.44	1.0	0.0	0.0
r713	498.0	44.0	2.0	120702.67	2.0	1.0	1.0	98175.74	1.0	0.0	0.0
r4650	599.0	61.0	1.0	124737.96	1.0	0.0	1.0	90389.61	1.0	0.0	1.0
r2605	678.0	83.0	6.0	123356.63	1.0	0.0	1.0	92934.41	1.0	0.0	1.0
r4605	625.0	51.0	4.0	124620.01	2.0	1.0	0.0	92243.94	0.0	0.0	0.0
r2494	680.0	37.0	6.0	124140.57	2.0	1.0	0.0	92826.35	0.0	1.0	0.0
r4297	627.0	39.0	5.0	124586.93	1.0	1.0	0.0	93132.61	1.0	0.0	0.0
r1672	541.0	46.0	4.0	124547.13	2.0	1.0	0.0	94499.06	0.0	0.0	1.0
r4389	492.0	48.0	6.0	127253.98	1.0	1.0	1.0	92144.09	0.0	0.0	0.0
r710	618.0	38.0	5.0	126473.99	1.0	1.0	0.0	91972.49	0.0	1.0	1.0
r4240	632.0	41.0	8.0	127205.32	4.0	1.0	0.0	93874.87	1.0	0.0	1.0
r275	611.0	40.0	2.0	125879.29	1.0	1.0	0.0	93203.43	0.0	0.0	0.0
r4032	783.0	58.0	3.0	127539.3	1.0	1.0	1.0	96590.39	1.0	0.0	0.0
r395	627.0	31.0	8.0	128131.73	1.0	1.0	0.0	96131.47	0.0	0.0	1.0
r4391	705.0	54.0	3.0	125889.3	3.0	1.0	0.0	96013.5	1.0	0.0	0.0
r4359	473.0	39.0	9.0	117103.26	2.0	1.0	1.0	85937.52	0.0	0.0	0.0
r4622	525.0	47.0	1.0	118087.68	1.0	1.0	0.0	88120.78	1.0	0.0	0.0
r1776	687.0	38.0	4.0	117633.28	1.0	0.0	1.0	88396.6	1.0	0.0	1.0
r637	754.0	27.0	7.0	117578.35	2.0	0.0	1.0	87908.01	1.0	0.0	1.0
r2340	542.0	43.0	6.0	113567.94	1.0	1.0	0.0	89543.25	0.0	1.0	1.0
r2277	713.0	40.0	3.0	114446.84	2.0	1.0	1.0	87308.18	1.0	0.0	1.0
r2841	750.0	37.0	2.0	113817.06	1.0	0.0	0.0	88333.74	0.0	1.0	0.0
r2548	671.0	48.0	8.0	115713.84	2.0	0.0	0.0	83210.84	0.0	0.0	0.0
r3799	663.0	49.0	7.0	116150.65	3.0	1.0	1.0	84358.71	1.0	0.0	1.0
r3801	551.0	27.0	2.0	113873.22	1.0	1.0	1.0	85129.77	0.0	1.0	1.0
r529	660.0	32.0	0.0	114668.89	1.0	1.0	0.0	84605.0	0.0	0.0	0.0
r399	602.0	23.0	7.0	113758.48	2.0	0.0	0.0	84077.6	0.0	0.0	1.0
r3315	559.0	24.0	3.0	114739.92	1.0	1.0	0.0	85891.02	0.0	1.0	1.0
r2024	736.0	54.0	7.0	111729.47	2.0	0.0	1.0	84920.49	0.0	0.0	1.0
r4929	841.0	52.0	3.0	112383.03	1.0	1.0	0.0	85516.37	1.0	0.0	0.0
r2617	635.0	35.0	2.0	113635.16	1.0	1.0	0.0	90883.12	0.0	1.0	1.0
r1615	501.0	42.0	9.0	114631.23	1.0	0.0	1.0	91429.74	0.0	0.0	1.0
r3454	518.0	46.0	4.0	113625.93	1.0	0.0	0.0	92727.42	1.0	0.0	1.0
r2260	712.0	34.0	8.0	114088.32	1.0	1.0	0.0	92794.61	0.0	0.0	1.0
r4725	753.0	46.0	9.0	113909.69	3.0	1.0	0.0	92320.37	1.0	0.0	0.0
r2906	648.0	44.0	9.0	111369.79	2.0	1.0	1.0	91947.74	1.0	0.0	1.0
r3197	698.0	56.0	1.0	112414.81	2.0	0.0	0.0	93982.02	1.0	0.0	1.0
r746	717.0	22.0	5.0	112465.06	1.0	1.0	1.0	92977.75	0.0	0.0	0.0
r4975	507.0	40.0	3.0	120105.43	1.0	1.0	0.0	92075.01	1.0	0.0	1.0
r3245	460.0	40.0	6.0	119507.58	2.0	1.0	0.0	91560.63	1.0	0.0	0.0
r2743	676.0	64.0	4.0	116954.32	1.0	1.0	1.0	91149.48	0.0	1.0	0.0
r2018	505.0	35.0	8.0	116932.59	1.0	1.0	0.0	91092.84	0.0	1.0	1.0
r481	590.0	40.0	2.0	117641.43	2.0	0.0	0.0	92198.05	1.0	0.0	0.0
r168	520.0	35.0	4.0	115680.81	1.0	1.0	1.0	90280.7	0.0	1.0	0.0
r3331	554.0	35.0	6.0	117707.18	2.0	0.0	0.0	95277.15	0.0	0.0	0.0
r3275	817.0	55.0	10.0	117561.49	1.0	1.0	0.0	95941.55	0.0	0.0	0.0
r4985	624.0	55.0	7.0	118793.6	1.0	1.0	1.0	95022.02	0.0	0.0	1.0
r3048	756.0	60.0	3.0	115924.89	1.0	1.0	0.0	93524.19	1.0	0.0	0.0
r1845	664.0	26.0	7.0	116244.14	2.0	1.0	1.0	95145.14	1.0	0.0	1.0
r3775	794.0	57.0	3.0	117056.46	1.0	1.0	0.0	93336.93	1.0	0.0	1.0
r2138	569.0	35.0	3.0	116969.35	1.0	0.0	0.0	94488.82	0.0	1.0	1.0
r4266	757.0	55.0	9.0	117294.12	4.0	1.0	0.0	94187.47	0.0	1.0	0.0
r380	556.0	61.0	2.0	117419.35	1.0	1.0	1.0	94153.83	0.0	0.0	0.0
r125	553.0	33.0	4.0	118082.89	1.0	0.0	0.0	94440.45	0.0	0.0	1.0
r4438	434.0	55.0	8.0	109339.17	2.0	1.0	0.0	96405.88	1.0	0.0	1.0
r3155	775.0	52.0	8.0	109922.61	1.0	1.0	1.0	96823.32	0.0	0.0	1.0
r3346	740.0	36.0	4.0	109044.6	1.0	0.0	0.0	94554.74	1.0	0.0	0.0
r1339	715.0	31.0	3.0	110581.29	1.0	1.0	1.0	94715.24	0.0	0.0	0.0
r242	743.0	23.0	3.0	110203.77	1.0	1.0	0.0	95583.45	0.0	0.0	1.0
r1993	557.0	36.0	1.0	113110.26	1.0	1.0	0.0	98413.1	0.0	1.0	1.0
r3502	550.0	45.0	8.0	111257.59	1.0	0.0	0.0	97623.42	1.0	0.0	0.0
r945	519.0	39.0	4.0	111900.14	1.0	1.0	1.0	97577.17	0.0	1.0	1.0
r3229	635.0	37.0	5.0	113488.68	1.0	1.0	0.0	95611.74	1.0	0.0	1.0
r1252	684.0	26.0	2.0	114035.39	1.0	0.0	0.0	96885.19	1.0	0.0	0.0
r4100	779.0	48.0	2.0	115290.27	1.0	0.0	0.0	98912.69	0.0	0.0	0.0
r4540	612.0	44.0	2.0	115163.38	1.0	1.0	1.0	97677.52	1.0	0.0	1.0
r1287	726.0	31.0	9.0	114722.05	2.0	1.0	1.0	98178.57	0.0	0.0	0.0
r46	638.0	34.0	6.0	114543.27	1.0	1.0	1.0	97755.29	0.0	0.0	1.0
r1064	727.0	28.0	2.0	110997.76	1.0	1.0	0.0	101433.76	0.0	0.0	0.0
r3541	564.0	44.0	3.0	111760.4	3.0	1.0	1.0	104722.47	1.0	0.0	0.0
r4379	727.0	45.0	6.0	114422.85	2.0	1.0	1.0	104678.78	1.0	0.0	1.0
r621	602.0	30.0	9.0	113672.18	2.0	0.0	0.0	102135.92	0.0	1.0	1.0
r3929	706.0	46.0	4.0	105214.58	1.0	1.0	0.0	108699.59	1.0	0.0	0.0
r3613	698.0	40.0	7.0	105061.74	3.0	1.0	0.0	107815.31	0.0	0.0	0.0
r3440	580.0	65.0	9.0	106804.26	3.0	1.0	0.0	107890.69	0.0	0.0	0.0
r4603	530.0	52.0	1.0	106723.28	1.0	0.0	0.0	109960.4	0.0	0.0	1.0
r4521	622.0	36.0	0.0	108960.0	2.0	1.0	0.0	111180.3	0.0	1.0	0.0
r1273	577.0	35.0	5.0	110080.3	1.0	1.0	1.0	109794.31	0.0	1.0	1.0
r3139	603.0	44.0	6.0	108122.39	2.0	1.0	0.0	108488.33	1.0	0.0	1.0
r4125	569.0	35.0	2.0	109196.66	3.0	1.0	0.0	109393.19	1.0	0.0	1.0
r3083	607.0	33.0	2.0	108431.87	2.0	0.0	1.0	109291.39	0.0	1.0	0.0
r4791	558.0	33.0	0.0	108477.49	1.0	1.0	1.0	109096.71	0.0	0.0	1.0
r4301	564.0	33.0	2.0	115761.51	1.0	0.0	1.0	112350.21	1.0	0.0	0.0
r3318	613.0	20.0	0.0	117356.19	1.0	0.0	0.0	113557.7	1.0	0.0	0.0
r3894	602.0	43.0	2.0	113641.49	4.0	1.0	0.0	115116.35	1.0	0.0	0.0
r4462	629.0	59.0	9.0	113657.83	1.0	1.0	1.0	116848.79	0.0	0.0	1.0
r2633	476.0	32.0	6.0	111871.93	1.0	0.0	0.0	112132.86	0.0	0.0	0.0
r2537	652.0	36.0	6.0	112518.71	2.0	0.0	1.0	110421.31	0.0	0.0	0.0
r3681	665.0	37.0	3.0	111911.63	1.0	1.0	1.0	110359.68	1.0	0.0	0.0
r1227	850.0	27.0	8.0	111837.78	2.0	1.0	1.0	110805.79	1.0	0.0	0.0
r3993	526.0	33.0	8.0	114634.63	2.0	1.0	0.0	110114.38	0.0	1.0	0.0
r3829	624.0	54.0	3.0	116726.22	1.0	1.0	0.0	110498.1	1.0	0.0	1.0
r496	562.0	31.0	9.0	117153.0	1.0	1.0	1.0	108675.01	1.0	0.0	0.0
r4508	609.0	71.0	6.0	113317.1	1.0	1.0	0.0	108258.22	1.0	0.0	0.0
r3627	649.0	37.0	8.0	114737.26	1.0	1.0	1.0	106655.88	1.0	0.0	0.0
r4745	634.0	53.0	3.0	113781.5	2.0	1.0	1.0	106345.05	1.0	0.0	0.0
r4395	628.0	39.0	1.0	115341.19	1.0	1.0	1.0	107674.3	1.0	0.0	1.0
r2041	794.0	22.0	4.0	114440.24	1.0	1.0	1.0	107753.07	0.0	1.0	0.0
r259	691.0	38.0	5.0	114753.76	1.0	1.0	0.0	107665.02	1.0	0.0	0.0
r4787	637.0	43.0	1.0	135645.29	2.0	0.0	1.0	101382.86	1.0	0.0	1.0
r3753	749.0	29.0	7.0	137059.05	3.0	1.0	0.0	102975.72	1.0	0.0	0.0
r2753	601.0	42.0	9.0	133636.16	1.0	0.0	1.0	103315.74	1.0	0.0	0.0
r3960	768.0	49.0	1.0	133384.66	1.0	1.0	0.0	102397.22	1.0	0.0	1.0
r3325	552.0	42.0	9.0	133701.07	2.0	1.0	0.0	101069.71	0.0	0.0	1.0
r2081	527.0	33.0	9.0	132168.28	1.0	0.0	0.0	98734.15	0.0	1.0	1.0
r1945	639.0	29.0	4.0	133434.57	2.0	1.0	0.0	97983.44	0.0	1.0	1.0
r1658	487.0	24.0	7.0	133628.09	2.0	1.0	1.0	98570.01	0.0	0.0	1.0
r3928	743.0	65.0	2.0	131935.51	1.0	1.0	1.0	96399.67	1.0	0.0	1.0
r2713	677.0	43.0	3.0	133214.88	2.0	1.0	1.0	95936.84	0.0	1.0	0.0
r4609	829.0	28.0	3.0	132405.52	3.0	1.0	0.0	104889.2	1.0	0.0	1.0
r4327	581.0	38.0	1.0	133105.47	1.0	1.0	0.0	105732.9	1.0	0.0	1.0
r1659	835.0	29.0	10.0	130420.2	2.0	0.0	0.0	106276.55	1.0	0.0	0.0
r3727	580.0	56.0	1.0	131368.3	1.0	1.0	0.0	106918.67	0.0	0.0	0.0
r3194	731.0	21.0	8.0	132312.06	1.0	1.0	0.0	106663.46	1.0	0.0	0.0
r4797	556.0	46.0	3.0	131764.96	1.0	1.0	1.0	108500.66	0.0	1.0	1.0
r265	615.0	39.0	4.0	133707.09	1.0	1.0	1.0	108152.75	0.0	0.0	1.0
r2574	632.0	42.0	4.0	126115.6	1.0	1.0	0.0	100998.5	0.0	0.0	1.0
r4377	622.0	41.0	2.0	127087.06	1.0	1.0	0.0	102402.91	0.0	0.0	1.0
r2911	774.0	41.0	5.0	126670.37	1.0	1.0	0.0	102426.06	0.0	0.0	0.0
r185	694.0	34.0	5.0	127900.03	1.0	1.0	0.0	101737.8	0.0	0.0	1.0
r4748	747.0	43.0	1.0	130788.71	1.0	0.0	1.0	101495.0	0.0	0.0	1.0
r2840	686.0	39.0	3.0	129626.19	2.0	1.0	1.0	103220.56	1.0	0.0	1.0
r724	645.0	40.0	3.0	129596.77	1.0	1.0	1.0	103232.6	0.0	0.0	0.0
r126	610.0	36.0	4.0	129440.3	2.0	1.0	0.0	102638.35	0.0	0.0	1.0
r4771	664.0	49.0	5.0	127421.78	2.0	1.0	0.0	108876.75	1.0	0.0	0.0
r2645	521.0	61.0	0.0	125193.96	1.0	1.0	1.0	109356.53	1.0	0.0	0.0
r2209	567.0	38.0	1.0	125877.65	2.0	1.0	1.0	107841.77	0.0	0.0	0.0
r2930	812.0	33.0	2.0	127154.14	2.0	0.0	1.0	105383.49	1.0	0.0	1.0
r4924	686.0	41.0	5.0	128876.71	3.0	1.0	1.0	106939.34	0.0	0.0	1.0
r759	714.0	54.0	7.0	126113.28	1.0	1.0	0.0	112777.38	0.0	0.0	1.0
r599	619.0	43.0	1.0	125211.92	1.0	1.0	1.0	113410.49	0.0	0.0	1.0
r2489	666.0	31.0	3.0	123212.08	2.0	1.0	1.0	112157.31	1.0	0.0	1.0
r2055	607.0	45.0	7.0	123859.6	1.0	0.0	1.0	113051.57	0.0	0.0	1.0
r3579	668.0	39.0	0.0	122104.79	1.0	1.0	0.0	112946.67	1.0	0.0	0.0
r2921	583.0	27.0	1.0	125406.58	1.0	1.0	1.0	110784.42	0.0	0.0	0.0
r1306	500.0	37.0	9.0	125822.21	1.0	1.0	0.0	111698.0	0.0	1.0	1.0
r2587	669.0	45.0	1.0	123949.75	1.0	0.0	0.0	110881.56	1.0	0.0	1.0
r4091	575.0	52.0	8.0	123925.23	1.0	0.0	0.0	111342.66	0.0	1.0	1.0
r3288	544.0	64.0	3.0	124043.8	1.0	1.0	1.0	111402.97	0.0	0.0	0.0
r240	558.0	41.0	2.0	124227.14	1.0	1.0	1.0	111184.67	1.0	0.0	1.0
r3543	650.0	41.0	3.0	128808.65	3.0	0.0	0.0	113677.53	0.0	1.0	1.0
r820	691.0	33.0	1.0	128306.83	1.0	1.0	1.0	113580.79	0.0	0.0	0.0
r3426	767.0	35.0	6.0	132253.22	1.0	1.0	0.0	115566.57	1.0	0.0	0.0
r4541	809.0	50.0	10.0	118098.62	1.0	1.0	1.0	100720.02	1.0	0.0	1.0
r1889	572.0	30.0	6.0	117696.67	1.0	1.0	0.0	100843.82	0.0	0.0	1.0
r2725	704.0	36.0	7.0	120026.98	2.0	0.0	1.0	100601.73	0.0	0.0	1.0
r1152	674.0	39.0	6.0	120193.42	1.0	0.0	0.0	100130.95	0.0	1.0	1.0
r2718	607.0	49.0	9.0	119960.29	2.0	1.0	0.0	103068.22	0.0	0.0	0.0
r4926	644.0	37.0	6.0	117271.8	2.0	1.0	0.0	104217.96	0.0	0.0	1.0
r3381	729.0	46.0	5.0	117837.43	1.0	1.0	0.0	104016.61	1.0	0.0	1.0
r1799	725.0	36.0	1.0	118851.05	1.0	1.0	1.0	102747.02	0.0	0.0	0.0
r734	718.0	31.0	0.0	118100.59	2.0	1.0	0.0	103165.15	0.0	0.0	0.0
r4598	637.0	30.0	1.0	122185.53	1.0	1.0	0.0	102566.46	1.0	0.0	1.0
r4744	758.0	23.0	5.0	122739.1	1.0	1.0	0.0	102460.84	1.0	0.0	0.0
r3128	580.0	42.0	2.0	123331.36	1.0	0.0	0.0	103516.08	1.0	0.0	0.0
r989	678.0	54.0	1.0	123699.28	2.0	0.0	1.0	105221.76	1.0	0.0	0.0
r988	631.0	34.0	4.0	124379.14	1.0	1.0	0.0	106892.91	0.0	0.0	0.0
