CreditScore	Age	Tenure	Balance	NumOfProducts	HasCrCard	IsActiveMember	EstimatedSalary	Geography_Germany	Geography_Spain	Gender_Male
596	33	8	0.0	1	1	0	121189.3	0	0	1
633	63	4	114552.6	1	1	0	73856.28	0	1	1
535	50	1	140292.58	3	0	0	69531.22	0	1	0
714	52	2	0.0	1	0	1	144045.08	0	0	0
788	49	4	137455.99	1	1	0	184178.29	1	0	0
565	52	5	97720.35	2	1	0	175070.94	1	0	1
844	41	10	76319.64	1	1	1	141175.18	0	0	0
559	67	9	125919.35	1	1	0	175910.95	0	1	1
738	57	9	148384.64	1	0	0	155047.11	1	0	0
729	28	0	0.0	2	1	1	31165.06	0	1	0
743	59	5	108585.35	1	1	1	192127.22	1	0	1
627	55	6	0.0	1	0	0	91943.94	0	1	0
551	50	1	121399.98	1	0	1	84508.44	1	0	1
660	42	5	0.0	3	1	1	189016.24	0	1	0
650	45	9	152367.21	3	1	0	150835.21	1	0	0
743	48	5	118207.69	2	0	0	186489.14	0	1	0
663	52	0	136298.65	1	1	0	144593.3	0	1	1
524	64	5	0.0	1	1	0	136079.64	0	1	0
700	46	5	95872.86	1	1	0	98273.01	0	0	1
692	33	9	0.0	1	1	0	113505.93	0	0	1
562	37	2	0.0	1	0	1	52525.15	0	0	1
603	35	1	123407.69	1	1	0	152541.89	1	0	1
621	40	7	0.0	2	0	1	131283.6	0	1	0
753	44	3	138076.47	1	1	0	15523.09	1	0	1
601	48	9	163630.76	1	0	1	41816.49	1	0	1
850	55	0	98710.89	1	1	1	83617.17	1	0	1
649	49	2	0.0	1	1	0	84863.85	0	1	0
806	30	8	168078.83	1	1	0	85028.36	1	0	1
602	53	5	98268.84	1	0	1	45038.29	1	0	0
743	43	5	0.0	2	0	0	113079.19	0	0	1
627	39	5	124586.93	1	1	0	93132.61	1	0	0
632	37	1	138207.08	1	1	0	60778.11	0	1	1
790	47	10	148636.21	1	0	1	16119.96	0	0	0
693	45	2	116546.59	2	0	0	23140.28	1	0	1
564	33	2	115761.51	1	0	1	112350.21	1	0	0
678	32	4	139626.01	1	1	1	118235.52	1	0	1
540	31	7	0.0	1	0	1	183051.6	0	0	0
651	34	10	148962.46	1	1	0	66389.43	1	0	0
497	41	5	80542.81	1	0	0	88729.22	1	0	1
648	49	5	0.0	1	1	0	149946.43	0	1	1
617	39	5	83348.89	3	1	0	7953.62	1	0	0
595	44	4	96553.52	2	1	0	143952.24	1	0	0
669	50	9	201009.64	1	1	0	158032.5	0	0	1
596	48	2	131326.47	1	0	0	1140.02	1	0	1
585	56	1	128472.8	1	1	0	186476.91	0	1	0
850	42	6	84445.68	3	0	1	60021.34	1	0	1
619	46	8	62400.48	1	1	1	132498.39	0	1	1
628	50	4	143054.56	1	0	1	109608.81	0	0	0
521	49	4	82940.25	2	0	0	62413.01	0	1	0
669	50	4	112650.89	1	0	0	166386.22	1	0	0
651	35	1	163700.78	3	1	1	29583.48	1	0	0
546	34	4	165363.31	2	1	1	25744.13	0	0	1
697	45	1	0.0	2	1	0	46807.62	0	0	0
637	39	3	109698.41	1	1	1	88391.29	1	0	0
638	50	1	102645.48	1	1	0	168359.98	1	0	1
840	51	1	87779.83	1	0	1	36687.11	1	0	0
445	48	7	168286.58	1	1	0	16645.77	1	0	0
720	44	3	86102.27	1	1	0	180134.88	0	0	1
652	47	0	126597.89	2	1	1	38798.79	1	0	0
662	54	1	187997.15	1	0	0	111442.71	0	1	0
581	38	1	133105.47	1	1	0	105732.9	1	0	1
595	46	10	0.0	1	1	0	73489.15	0	0	1
794	55	6	115796.7	1	1	0	160526.36	1	0	0
576	71	6	140273.47	1	1	1	193135.25	1	0	0
747	40	3	0.0	1	0	0	57817.84	0	0	0
477	22	5	82559.42	2	0	0	163112.9	0	0	1
850	49	6	128663.9	1	1	0	65769.3	0	0	1
505	36	2	79951.9	1	0	1	174123.16	0	0	0
591	51	8	132508.3	1	1	1	161304.68	1	0	0
646	50	0	104129.24	2	1	0	181794.86	0	0	1
558	41	6	0.0	1	1	1	143585.29	0	0	0
729	42	7	0.0	2	1	0	58268.2	0	1	0
628	31	5	0.0	1	0	0	147963.07	0	0	0
517	56	9	142147.32	1	0	0	39488.04	0	0	1
562	57	3	0.0	3	1	0	6554.97	0	0	0
661	37	7	109908.06	2	1	0	115037.67	1	0	1
681	49	8	142946.18	1	0	0	187280.51	1	0	1
436	45	3	104339.11	2	1	1	183540.22	1	0	1
607	39	8	105103.33	1	1	0	104721.5	1	0	0
850	66	0	127120.62	1	0	1	118929.64	1	0	0
586	46	0	0.0	3	0	1	131553.82	0	0	0
663	58	5	216109.88	1	0	1	74176.71	0	1	0
752	41	8	0.0	2	1	0	139844.04	0	0	0
628	50	8	0.0	1	0	0	144366.83	0	1	1
745	36	9	0.0	1	1	0	19605.18	0	0	0
454	50	10	92895.56	1	1	0	154344.0	1	0	0
619	55	0	0.0	3	0	0	60810.64	0	0	0
842	37	4	132446.08	2	1	0	87071.18	0	0	0
707	57	1	92053.0	1	1	1	164064.44	0	0	0
555	51	9	138214.5	1	1	0	198715.27	1	0	0
618	42	2	0.0	4	0	0	111097.39	0	0	0
604	53	2	121389.78	1	1	1	48201.64	0	0	0
473	39	9	117103.26	2	1	1	85937.52	0	0	0
638	33	5	129335.65	1	1	1	56585.2	1	0	0
656	48	9	0.0	2	1	1	85240.61	0	0	0
469	48	5	0.0	1	1	0	160529.71	0	0	0
535	38	2	119272.29	1	0	0	195896.59	0	0	1
585	55	10	106415.57	3	1	1	122960.98	0	0	1
623	50	7	126608.37	1	0	1	645.61	1	0	1
760	38	6	162888.73	1	1	0	91098.76	0	0	1
637	43	8	0.0	1	1	0	12156.93	0	1	1
568	44	7	0.0	2	0	0	62370.67	0	0	0
576	63	3	148843.56	1	1	0	69414.13	1	0	1
559	50	5	162702.35	1	0	0	150548.5	0	0	1
608	56	10	129255.2	2	1	0	142492.04	0	0	0
802	39	7	120145.96	2	0	1	59497.01	0	0	0
581	24	10	159203.71	1	1	1	102517.83	0	1	0
718	49	10	0.0	1	1	0	184474.72	0	0	0
469	52	8	139493.25	3	0	0	150093.32	1	0	0
600	37	4	0.0	3	1	0	7312.25	0	0	0
622	41	2	127087.06	1	1	0	102402.91	0	0	1
546	52	1	106074.89	1	1	1	23548.45	1	0	0
727	45	6	114422.85	2	1	1	104678.78	1	0	1
593	48	3	133903.12	2	1	1	85902.39	1	0	0
685	30	2	0.0	3	1	1	172576.43	0	1	0
636	48	3	120568.41	1	1	0	190160.04	1	0	0
610	57	7	72092.95	4	0	1	113228.82	0	0	0
651	35	0	181821.96	2	0	1	36923.67	0	0	1
490	39	1	0.0	3	1	0	171060.01	0	0	1
754	48	7	141819.02	1	1	0	93550.53	1	0	0
649	56	8	156974.26	1	1	0	89405.26	0	0	0
610	49	6	113882.33	1	1	0	195813.81	1	0	1
492	48	6	127253.98	1	1	1	92144.09	0	0	0
569	66	2	0.0	1	1	0	130784.2	0	0	1
705	54	3	125889.3	3	1	0	96013.5	1	0	0
544	48	10	78314.63	3	1	1	103713.93	0	0	1
564	36	7	206329.65	1	1	1	46632.87	0	0	0
781	48	0	57098.96	1	1	0	85644.06	0	0	0
628	39	1	115341.19	1	1	1	107674.3	1	0	1
750	33	3	161801.47	1	0	1	153288.97	0	1	0
658	42	8	102870.93	1	0	1	103764.55	0	0	1
576	55	6	44582.07	3	0	1	67539.85	0	0	0
595	52	9	0.0	1	1	1	106340.66	0	0	1
572	39	4	112290.22	1	1	0	49373.97	1	0	1
588	44	8	154409.74	1	1	0	49324.03	0	0	1
518	29	9	125961.74	2	1	0	160303.08	1	0	1
557	39	7	49572.73	1	1	0	115287.99	0	0	0
666	47	5	0.0	1	0	0	166650.9	0	1	0
521	27	4	121325.84	1	1	1	164223.7	0	0	1
646	44	2	113063.83	1	0	0	53072.49	1	0	0
635	65	5	117325.54	1	1	0	155799.86	1	0	0
646	25	5	182876.88	2	1	1	42537.59	0	1	1
805	50	9	130023.38	1	1	0	62989.82	1	0	1
493	54	3	167831.88	2	1	0	150159.95	0	0	1
569	51	3	0.0	3	1	0	75084.96	0	1	0
594	53	4	0.0	1	1	0	5408.74	0	0	0
478	48	0	83287.05	2	0	1	44147.95	0	1	1
465	53	1	117438.17	1	0	0	74898.8	1	0	1
568	46	8	150836.92	1	0	0	64516.8	1	0	1
602	39	6	154121.32	2	1	0	176614.86	0	0	0
755	43	6	165048.5	3	1	0	16929.41	1	0	1
624	71	4	170252.05	3	1	1	73679.59	0	0	0
699	54	3	111009.32	1	1	1	155905.79	1	0	0
628	51	10	115280.49	2	0	0	12628.61	1	0	0
805	56	6	151802.29	1	1	0	46791.09	1	0	1
556	54	4	150005.38	1	1	0	157015.5	0	0	0
600	53	7	106261.63	1	1	0	93629.66	1	0	1
606	41	4	132670.53	1	1	0	156476.36	1	0	0
753	38	1	117314.92	1	1	0	122021.33	1	0	0
559	38	3	145874.35	1	1	0	56311.39	0	1	1
621	51	4	109978.83	1	0	0	177740.58	1	0	1
552	42	8	103362.14	1	0	1	186869.58	1	0	0
588	49	6	132623.76	3	1	0	36292.94	1	0	1
564	31	5	121461.87	1	1	1	20432.09	0	1	1
707	48	8	88441.64	1	1	1	119903.2	0	1	1
826	49	0	0.0	1	0	0	178709.98	0	0	0
430	66	6	135392.31	2	1	1	172852.06	1	0	0
612	63	2	131629.17	2	1	0	122109.58	0	1	0
554	55	0	108477.27	1	0	1	140003.0	1	0	0
529	46	8	0.0	1	0	0	126511.94	0	0	1
515	45	7	120961.5	3	1	1	39288.11	1	0	1
434	55	8	109339.17	2	1	0	96405.88	1	0	1
525	59	6	55328.4	1	1	0	83342.73	0	0	0
616	28	10	105173.99	1	0	1	29835.37	1	0	0
736	42	7	117280.23	3	0	0	41921.06	0	0	0
689	30	5	136650.89	1	1	1	41865.72	1	0	0
653	47	6	0.0	1	1	0	50695.93	0	0	1
711	25	5	190066.54	1	0	0	51345.39	0	0	0
484	55	8	149349.58	3	0	0	137519.92	1	0	0
679	41	8	147726.98	3	1	0	172749.4	0	0	1
581	54	4	89299.81	1	0	0	5558.47	0	0	1
799	31	9	154586.92	1	0	1	88604.89	1	0	1
704	24	2	0.0	1	1	0	35600.25	0	1	0
539	47	2	127286.04	2	1	1	166929.43	0	0	0
697	62	7	0.0	1	1	0	129188.18	0	1	1
580	45	8	103741.14	1	1	0	47428.73	1	0	1
664	44	7	77526.66	3	0	0	57338.56	0	1	1
582	40	3	110150.43	1	1	1	191757.65	1	0	0
605	57	2	0.0	3	1	0	66652.75	0	1	0
779	55	0	133295.98	1	1	0	22832.71	0	1	0
563	32	0	148326.09	1	1	0	191604.27	0	0	0
747	47	5	139914.6	4	0	1	129964.56	0	0	0
600	58	8	118723.11	1	0	0	6209.51	1	0	0
762	60	10	168920.75	1	1	0	31445.03	0	1	0
655	34	7	118028.35	1	1	0	51226.32	1	0	1
629	59	9	113657.83	1	1	1	116848.79	0	0	1
581	44	7	189318.16	2	1	0	45026.23	0	1	0
599	33	4	51690.89	1	1	0	111622.76	0	1	1
663	53	6	150200.23	1	0	1	151317.27	0	1	0
627	41	6	0.0	3	1	1	138700.75	0	0	0
588	36	2	0.0	2	1	0	92536.0	0	0	0
793	54	2	128966.13	1	0	0	18633.4	1	0	1
727	59	5	152581.06	1	1	0	71830.1	1	0	1
713	32	1	117094.02	1	0	0	149558.83	0	0	0
607	39	10	0.0	3	1	0	132741.13	0	0	0
650	42	4	194532.66	1	1	0	171045.31	0	1	1
850	56	1	169743.83	1	0	0	155850.4	1	0	1
676	34	8	82909.14	1	1	0	91817.38	0	0	0
708	54	8	145151.4	1	0	1	125311.17	1	0	0
499	42	0	147187.84	1	1	1	14868.94	0	1	0
850	54	7	108185.81	2	0	0	24093.4	0	1	1
596	21	4	210433.08	2	0	1	197297.77	0	0	1
600	49	6	0.0	1	0	1	148087.88	0	0	0
692	36	4	0.0	1	1	0	185580.89	0	0	0
568	36	10	153610.61	1	1	1	54083.8	0	1	0
682	38	1	116520.28	1	1	1	49833.5	1	0	0
620	25	8	141825.88	1	1	1	73857.94	1	0	0
737	39	7	130051.66	2	0	0	55356.39	0	1	0
721	45	7	138523.2	1	0	0	59604.45	1	0	0
603	56	5	90778.76	2	1	0	162223.67	0	1	0
572	47	4	99353.42	1	1	0	196549.85	1	0	1
453	40	1	111524.49	1	1	1	120373.84	1	0	0
762	35	1	117458.51	1	0	1	178361.48	1	0	1
796	56	6	94231.13	1	0	0	121164.6	0	1	1
570	38	1	127201.58	1	1	0	147168.28	1	0	1
552	33	3	144962.74	1	1	0	58844.84	1	0	1
619	48	4	0.0	1	0	0	18094.96	0	0	0
779	37	2	128389.63	1	1	1	6589.16	1	0	0
610	50	5	130554.51	3	1	0	184758.17	0	1	0
646	57	6	90212.0	1	1	0	13911.27	1	0	0
516	45	4	0.0	1	1	0	95273.73	0	0	0
691	36	7	129934.64	1	0	0	75664.56	0	1	1
778	35	1	151958.19	3	1	1	131238.37	1	0	0
550	33	4	118400.91	1	0	1	13999.64	1	0	1
665	43	2	116322.27	4	1	0	35640.12	1	0	0
768	37	9	108308.11	1	1	0	41788.25	1	0	1
704	50	4	165438.26	1	1	0	120770.75	0	0	1
677	56	0	119963.45	1	0	0	158325.87	0	0	0
616	44	5	102016.38	1	0	1	178235.37	0	0	1
651	56	4	0.0	1	0	0	84383.22	0	0	0
682	28	10	200724.96	1	0	1	82872.64	0	0	1
609	71	6	113317.1	1	1	0	108258.22	1	0	0
721	32	10	0.0	1	1	0	136119.96	0	1	0
654	32	2	0.0	1	1	1	51972.92	0	1	0
674	44	4	131593.85	1	0	1	171345.02	1	0	0
576	44	9	119530.52	1	1	0	119056.68	1	0	1
699	64	9	113109.52	1	1	0	27980.8	0	0	1
586	58	7	151933.63	1	1	0	162960.05	0	0	1
610	41	6	0.0	3	0	0	56118.81	0	0	1
630	51	0	108449.23	3	0	0	88372.69	1	0	0
697	42	1	0.0	1	1	0	1262.83	0	0	0
705	44	10	106731.58	1	1	0	137419.87	1	0	0
706	30	6	87609.68	2	0	0	137674.55	0	1	1
738	49	3	0.0	3	1	1	65066.48	0	1	1
622	36	0	108960.0	2	1	0	111180.3	0	1	0
598	38	1	101487.18	1	1	1	75959.1	1	0	1
708	52	10	105355.81	1	1	0	123.07	0	0	1
574	36	4	77967.5	1	1	0	167066.95	0	1	1
629	44	5	0.0	4	0	0	117572.59	0	0	1
697	32	7	175464.85	3	1	0	116442.42	0	0	1
718	52	8	79475.3	3	1	1	32421.32	0	0	1
708	34	3	0.0	1	0	1	121457.88	0	0	1
490	40	1	0.0	1	1	1	49594.19	0	0	0
619	42	8	132796.04	3	1	1	191821.35	1	0	0
430	60	7	73937.02	1	1	0	161937.62	0	0	0
537	45	7	158621.04	1	1	0	120892.96	0	0	0
608	28	4	0.0	2	1	0	10899.63	0	1	0
691	60	6	101070.69	1	1	0	177355.8	0	0	0
723	68	3	110357.0	1	0	0	141977.54	1	0	0
661	47	0	109493.62	1	0	0	188324.01	1	0	0
517	59	8	154110.99	2	1	0	101240.08	1	0	0
535	30	5	122924.75	1	0	0	62390.59	0	1	0
706	53	3	0.0	3	0	0	88479.02	0	1	0
612	44	2	115163.38	1	1	1	97677.52	1	0	1
809	50	10	118098.62	1	1	1	100720.02	1	0	1
405	39	10	0.0	1	1	0	160810.85	0	0	1
645	31	7	161171.7	2	1	0	12599.94	0	0	1
641	33	2	146193.6	2	1	1	55796.83	0	0	1
754	61	5	146622.35	1	1	1	41815.22	0	0	1
713	45	4	131038.14	1	1	0	74005.04	1	0	1
723	47	10	90450.0	2	0	0	103379.31	1	0	0
614	39	8	125997.22	1	1	1	128049.34	1	0	0
592	60	9	0.0	4	1	1	13614.01	0	0	1
677	29	3	86616.35	1	0	0	91903.9	0	0	0
777	29	9	131240.61	1	1	1	163746.09	0	0	0
612	46	9	161450.03	1	1	1	96961.0	1	0	1
517	62	1	43772.66	3	1	0	187756.24	0	0	1
740	60	5	108028.08	2	0	0	25980.42	0	0	0
842	44	3	141252.18	4	0	1	128521.16	0	0	1
850	35	2	128548.49	4	1	0	75478.95	0	0	0
638	42	8	145177.84	1	1	0	193471.74	1	0	1
694	58	1	143212.22	1	0	0	102628.56	1	0	0
543	41	6	143350.41	1	1	1	192070.16	1	0	1
777	30	4	137851.31	1	1	0	5008.23	0	0	0
665	51	8	0.0	1	1	1	38928.48	0	1	0
842	35	9	119948.09	1	1	0	48217.97	1	0	0
785	38	1	0.0	1	1	0	134964.85	0	0	0
563	42	6	99056.22	2	1	0	154347.95	0	1	0
549	55	1	137592.31	2	0	1	116548.02	1	0	0
764	34	6	108760.27	2	1	0	166324.79	1	0	1
685	44	2	119657.53	1	1	0	145387.05	1	0	0
561	49	1	102025.32	1	1	0	133051.64	1	0	0
792	50	4	146710.76	1	1	0	16528.4	1	0	0
636	67	7	136709.35	1	0	1	66753.1	1	0	1
437	43	6	0.0	1	1	0	148330.97	0	0	0
698	52	1	107906.75	1	1	0	168886.39	1	0	0
678	54	7	128914.97	1	0	0	191746.23	0	0	1
603	55	7	127723.25	2	1	0	139469.11	1	0	0
579	43	2	145843.82	1	1	1	198402.37	0	1	1
684	63	3	81245.79	1	1	0	69643.31	1	0	0
581	50	2	143829.2	2	1	0	181224.24	1	0	1
594	23	4	104753.84	2	1	0	56756.52	1	0	0
648	51	2	116574.84	1	1	0	4121.04	1	0	0
573	46	3	65269.23	1	0	1	189988.65	0	1	1
703	56	9	0.0	1	0	0	85547.33	0	0	1
850	48	2	0.0	1	1	0	169425.3	0	1	1
706	46	7	111288.18	1	1	1	149170.25	1	0	0
586	36	5	103700.69	1	1	0	194072.56	1	0	0
758	68	6	112595.85	1	1	0	35865.44	1	0	1
730	47	7	0.0	1	1	0	33373.26	0	0	0
651	45	8	95922.9	1	1	0	84782.42	0	1	0
623	45	0	0.0	1	1	0	196533.72	0	0	1
494	41	2	69974.66	2	1	0	188426.13	0	1	0
731	38	10	123711.73	2	1	0	171340.68	0	0	0
850	45	1	121874.89	1	0	0	6865.41	1	0	0
638	36	6	188455.19	1	0	0	47031.4	0	0	1
706	67	1	123276.69	2	1	1	86507.88	1	0	1
785	54	1	0.0	2	1	0	45113.92	0	1	0
620	61	5	0.0	1	0	0	31641.52	0	0	1
695	56	1	0.0	3	1	0	187734.49	0	1	1
567	54	5	92316.31	2	1	0	158590.66	0	1	0
637	30	1	122185.53	1	1	0	102566.46	1	0	1
670	36	3	0.0	1	1	0	140754.19	0	0	1
542	42	1	0.0	1	1	1	178256.58	0	0	0
532	42	1	159024.71	1	1	0	100982.93	0	0	1
520	39	1	73493.17	1	0	1	109626.13	0	0	0
530	52	1	106723.28	1	0	0	109960.4	0	0	1
634	56	3	116251.24	1	0	1	42429.88	1	0	0
625	51	4	124620.01	2	1	0	92243.94	0	0	0
637	49	2	108204.52	1	1	0	169037.84	1	0	1
716	50	2	119655.77	1	1	1	12944.17	1	0	1
519	21	1	151701.45	3	1	1	170138.68	1	0	0
829	28	3	132405.52	3	1	0	104889.2	1	0	1
603	57	6	105000.85	2	1	1	87412.24	0	1	1
647	41	4	138937.35	1	1	1	101617.64	0	0	1
467	51	10	114514.71	2	1	0	177784.68	1	0	1
632	23	3	122478.51	1	1	0	147230.77	1	0	1
616	31	3	136789.14	1	1	0	59346.4	0	0	0
684	39	4	207034.96	2	0	0	157694.76	0	1	1
592	38	3	0.0	1	1	1	12905.89	0	1	1
698	50	1	0.0	4	1	0	88566.9	0	1	0
606	37	6	82373.94	1	0	0	172526.9	0	0	1
835	23	9	0.0	1	1	0	19793.73	0	0	1
652	31	3	103696.97	3	0	0	155221.05	0	0	0
605	56	1	74129.18	2	1	1	62199.78	1	0	0
525	47	1	118087.68	1	1	0	88120.78	1	0	0
730	33	7	130367.87	1	1	0	15142.1	1	0	0
730	39	6	140094.59	1	1	0	172450.04	0	1	0
663	46	6	95439.4	1	1	1	21038.58	1	0	0
430	49	3	137115.16	1	1	0	146516.86	1	0	1
609	48	1	108019.27	3	1	1	184524.65	0	0	1
780	51	4	126725.25	1	1	0	195259.31	1	0	1
850	58	8	156652.13	1	0	0	25899.21	0	0	1
732	36	9	0.0	1	0	0	3749.0	0	0	0
541	39	9	100116.67	1	1	1	199808.1	1	0	0
850	36	6	143644.16	1	1	0	22102.25	1	0	0
626	52	0	0.0	2	1	0	32159.46	0	0	0
770	68	2	183555.24	1	0	0	159557.28	0	0	0
581	43	5	93259.57	3	1	0	141035.65	1	0	0
479	51	1	107714.74	3	1	0	86128.21	1	0	1
659	60	2	0.0	1	1	0	177480.45	0	1	1
640	43	9	94752.49	1	1	0	184006.36	1	0	0
624	34	6	0.0	1	1	0	582.59	0	1	0
704	31	5	132084.66	3	1	1	54474.48	0	0	1
564	53	2	45472.28	1	1	1	41055.71	0	0	0
791	33	10	130229.71	2	0	0	54019.93	1	0	0
729	39	6	127415.85	1	1	1	184977.2	1	0	1
651	35	8	110067.71	1	1	0	127678.95	1	0	1
410	33	6	125789.69	1	0	0	66333.56	0	0	1
642	39	8	128264.03	1	1	0	61792.76	1	0	0
606	25	3	147386.72	3	1	0	45482.04	0	1	0
367	42	6	93608.28	1	1	0	168816.73	0	1	1
768	48	3	122831.58	1	1	1	24533.89	1	0	1
599	61	1	124737.96	1	0	1	90389.61	1	0	1
496	44	0	179356.28	2	1	0	2919.21	0	1	0
659	50	3	0.0	1	1	0	183399.12	0	0	0
606	39	3	0.0	2	1	0	50560.45	0	0	0
668	36	3	133686.52	1	1	0	190958.48	0	1	0
767	47	5	0.0	1	1	0	121964.46	0	1	1
603	32	7	0.0	1	1	0	198055.94	0	0	1
687	61	7	80538.56	1	1	0	131305.37	0	0	0
557	42	6	177822.03	1	1	0	150944.31	0	0	1
443	59	4	110939.3	1	1	0	72846.58	1	0	1
670	57	3	175575.95	2	1	0	99061.75	0	1	0
787	43	0	132217.45	1	1	0	20955.03	1	0	1
766	47	9	129289.98	1	1	0	169935.46	1	0	1
790	50	8	121438.58	1	1	1	176471.78	1	0	1
478	50	2	0.0	1	0	1	93332.64	0	0	0
750	36	7	136492.92	3	1	1	26500.29	0	0	1
618	40	0	140306.38	1	1	0	160618.61	1	0	0
611	53	7	0.0	2	0	1	156495.39	0	0	0
644	51	4	95560.04	1	0	0	72628.84	1	0	0
598	50	5	88379.81	3	0	1	64157.24	1	0	0
615	58	3	72309.3	1	1	1	85687.09	1	0	1
746	58	3	0.0	3	1	1	80344.96	0	0	1
770	33	4	0.0	1	1	0	26080.54	0	0	0
555	42	6	107104.5	1	1	1	41304.44	1	0	1
705	37	10	0.0	2	1	1	13935.53	0	0	0
786	33	0	122325.58	1	0	0	34712.34	1	0	0
849	49	9	132934.89	1	1	0	171056.65	1	0	0
520	43	3	150805.17	3	0	1	25333.03	1	0	1
807	28	7	165969.26	3	1	0	156122.13	0	1	0
642	36	2	124495.98	3	1	1	57904.22	1	0	0
703	39	1	141559.5	1	1	1	31257.1	1	0	1
587	49	7	155393.98	2	1	0	13308.2	1	0	0
524	32	6	0.0	1	1	1	132861.9	0	1	0
675	40	8	79035.95	1	1	0	142783.98	0	1	0
657	22	6	0.0	3	0	1	168412.07	0	1	0
557	57	1	120043.13	1	1	0	132370.75	1	0	1
446	45	10	125191.69	1	1	1	128260.86	0	1	0
622	34	7	98675.74	1	1	0	138906.85	1	0	0
684	37	1	126817.13	2	1	1	29995.83	1	0	1
813	29	5	106059.4	1	0	0	187976.88	1	0	0
628	55	7	0.0	3	1	0	85890.75	0	1	0
601	39	3	72647.64	1	1	0	41777.9	0	0	1
614	37	6	96340.81	2	1	1	139377.24	1	0	0
434	55	6	0.0	1	0	1	73562.05	0	1	1
763	53	4	0.0	1	1	0	77203.72	0	0	0
660	48	0	90044.32	2	0	1	187604.97	0	0	0
739	32	3	102128.27	1	1	0	63981.37	1	0	1
769	60	9	148846.39	1	1	0	192831.67	1	0	1
607	48	4	112070.86	3	1	0	173568.3	0	0	0
630	29	6	131354.39	1	0	1	9324.31	1	0	1
767	45	7	132746.2	2	1	0	26628.88	1	0	0
535	58	1	0.0	2	1	1	11779.98	0	1	1
549	36	6	139422.37	1	0	0	83983.39	1	0	1
699	22	9	99339.0	1	1	0	68297.61	0	0	1
612	52	5	144772.69	1	0	0	98302.57	0	1	0
719	44	4	0.0	1	0	0	84972.9	0	1	1
702	26	2	71281.29	1	1	1	108747.12	0	0	1
753	40	0	3768.69	2	1	0	177065.24	0	0	0
479	47	6	121797.09	1	0	1	5811.9	0	0	1
512	41	7	122403.24	1	0	1	37439.9	1	0	1
638	43	3	145860.98	1	1	1	142763.51	0	0	0
707	48	7	105086.74	1	1	1	180344.69	1	0	0
508	49	1	93817.41	2	1	1	132468.76	0	0	1
744	46	1	0.0	3	1	1	177431.59	0	1	0
567	41	9	137891.35	1	1	0	142009.46	0	0	0
650	28	5	122034.4	3	0	1	146663.43	1	0	0
526	49	2	0.0	1	1	0	114539.67	0	1	1
598	40	2	171178.25	1	1	0	137980.58	0	0	0
525	51	10	0.0	3	1	0	171045.35	0	0	1
633	58	2	128137.42	2	1	0	147635.33	1	0	1
556	42	0	115915.53	2	0	1	125435.47	1	0	1
802	60	3	92887.06	1	1	0	39473.63	0	0	0
738	40	6	114940.67	2	1	1	194895.57	1	0	0
592	70	5	71816.74	2	1	0	105096.82	1	0	0
746	48	5	165282.42	1	1	0	153786.46	0	0	1
753	46	9	113909.69	3	1	0	92320.37	1	0	0
696	42	4	0.0	1	0	0	126353.13	0	0	1
624	42	3	145155.37	1	1	0	72169.95	0	0	1
550	40	8	150490.32	1	0	0	166468.21	0	0	0
599	50	3	121159.65	1	0	0	4033.39	0	0	1
690	54	1	144027.8	1	1	1	108731.02	1	0	0
723	30	1	0.0	3	1	0	164647.72	0	1	1
585	35	2	0.0	2	1	0	98621.04	0	0	0
597	43	2	85162.26	1	0	1	5104.08	0	1	1
680	30	4	108300.27	2	0	1	44384.57	1	0	1
687	47	1	91219.29	1	0	0	158845.49	1	0	0
603	24	3	0.0	1	1	1	198826.03	0	0	0
697	63	7	148368.02	1	0	0	118862.08	0	0	1
578	45	1	148600.91	1	1	0	143397.14	0	0	1
632	40	9	139625.34	1	1	0	93702.96	0	0	0
679	39	4	0.0	1	0	0	172939.3	0	0	0
754	65	1	136186.44	1	1	1	121529.59	1	0	1
754	45	6	0.0	1	1	0	73881.68	0	0	0
771	41	10	108309.0	4	1	1	137510.41	0	0	0
758	23	5	122739.1	1	1	0	102460.84	1	0	0
634	53	3	113781.5	2	1	1	106345.05	1	0	0
710	43	9	128284.45	1	1	0	32996.89	0	0	1
551	59	2	166968.28	1	1	0	159483.76	0	0	0
747	43	1	130788.71	1	0	1	101495.0	0	0	1
657	40	7	99165.84	1	0	1	119333.95	1	0	1
651	29	3	121890.06	1	1	0	54530.51	1	0	1
601	46	2	99786.07	1	1	1	32683.88	0	0	1
604	47	4	118907.6	1	0	1	47777.15	1	0	0
809	48	2	0.0	1	1	0	160976.85	0	1	0
532	43	9	0.0	2	0	0	190573.91	0	0	1
510	44	4	123070.89	1	1	0	28461.29	1	0	0
542	35	9	127543.11	2	1	0	468.94	1	0	0
765	56	1	0.0	1	1	0	13228.93	0	0	0
529	67	8	103101.56	2	1	1	154002.02	0	0	1
791	35	5	129828.58	1	1	1	181918.26	1	0	1
747	42	4	80214.36	1	1	0	115241.96	0	0	1
697	49	7	195238.29	4	0	1	131083.56	0	0	0
637	40	9	154309.67	1	1	1	125334.16	1	0	1
621	50	5	0.0	2	1	0	191756.54	0	0	0
850	55	7	0.0	1	0	0	171762.87	0	1	0
443	35	9	108308.0	1	1	0	129031.19	0	0	0
589	37	7	85146.48	2	1	0	86490.09	0	0	1
350	51	10	0.0	1	1	1	125823.79	0	0	1
