id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1162822180700303563,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70652,139.70101,Entire home/apt,17143,2,3,2024-09-23,0.51,93,71,3,M130041017
1162826029703442395,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70633,139.69896,Entire home/apt,17143,2,0,,,93,75,0,M130041012
1162827009788642704,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70513,139.69884,Entire home/apt,17143,2,0,,,93,75,0,M130041020
1162878069253348242,新宿5分新中野车站徒步一分钟101,535096151,Joy,,Nakano Ku,35.69793144353161,139.6680952558197,Entire home/apt,10571,1,14,2024-11-22,2.13,5,173,14,M130040731
1162907570351160827,301 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72308840000001,139.6145505,Private room,,1,15,2024-12-22,2.53,36,113,15,M130041290
1162907679971266086,新宿5分新中野车站徒步一分钟102 室,535096151,Joy,,Nakano Ku,35.697922730594065,139.66808452698365,Entire home/apt,10429,1,7,2024-10-18,0.96,5,160,7,M130040732
1162916377027076634,302 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72412430806874,139.61344446034764,Private room,6043,1,20,2024-12-25,3.16,36,113,20,M130041291
1162921399581539494,303 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72366,139.61568,Private room,3928,1,6,2024-11-29,1.24,36,136,6,M130041292
1162925307467228954,305 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72373681054942,139.61559969664538,Private room,4976,1,18,2024-12-28,2.74,36,128,18,M130041293
1162933872551756235,306 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72218,139.61518,Private room,4034,1,12,2024-11-16,1.83,36,121,12,M130041294
1162937843320263514,401 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72254,139.61381,Private room,6043,1,12,2024-12-22,2.17,36,115,12,M130041295
1162943752344384574,402 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72361745232829,139.6136730291927,Private room,6043,1,3,2024-12-15,0.57,36,124,3,M130041296
1162948569334206414,403 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72427845679926,139.61476842629204,Private room,6043,1,8,2024-12-25,1.34,36,114,8,M130041297
1162953779138576489,406 Enzo iogi,177445547,Enzo,,Suginami Ku,35.724023106132556,139.61529255370394,Private room,6043,1,7,2024-09-05,1.06,36,128,7,M130041299
1162958348069215110,405 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72242424359239,139.61352875878745,Private room,4834,1,18,2024-12-23,2.81,36,69,18,M130041298
1162971419540601402,501 Enzo iogi,177445547,Enzo,,Suginami Ku,35.723872380804586,139.61499282572376,Private room,3928,1,0,,,36,110,0,M130041300
1162976748232453781,502 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72418744760286,139.61351685260738,Private room,3928,1,7,2024-11-08,1.30,36,122,7,M130041301
1162993952313565918,NEW!両国徒歩5分/浅草/銀座/築地/渋谷/新宿アクセス良好/無料WiFi有り/最大5人/302,192664241,Mayumi,,Sumida Ku,35.7004864,139.7987417,Entire home/apt,,2,23,2024-12-19,3.35,4,149,23,Hotels and Inns Business Act | 墨田区保健所 | 6墨福衛生環第17号
1163034539798225450,山手線駒込駅から徒歩3分.2ldk.最大8人.新宿.上野.秋葉原銀座東京池袋新宿渋谷.乗換なしで行く,543641085,陳,,Kita Ku,35.7392043,139.7475971,Entire home/apt,36429,2,13,2024-12-26,1.85,15,144,13,M130040984
1163114754170193154,506 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72193126456903,139.61552726994623,Private room,3928,1,5,2024-12-20,1.20,36,117,5,M130041304
1163179637090954109,505 Enzo iogi,177445547,Enzo,,Suginami Ku,35.72387,139.61524,Private room,6043,1,13,2024-12-27,2.28,36,94,13,M130041303
1163199737924735468,Near Ikebukuro area room/Queen bed/ Good wifi/,423107173,Tomohiro,,Kita Ku,35.75808983848073,139.74084500223398,Entire home/apt,14714,1,17,2024-12-09,2.80,8,249,17,M130040932
1163312668782349626,【Rs.Tokyo 築地401】车站2分｜机场直达｜近银座商圈,62214812,Riku,,Chuo Ku,35.67019962783723,139.77173204533486,Entire home/apt,,1,13,2024-09-30,1.86,3,0,13,Hotels and Inns Business Act | 中央区保健所 | 6 中保生環き 第12号
1163364694312678309,山手線駒込駅から徒歩3分.2ldk.最大8人.新宿.上野.秋葉原銀座東京池袋新宿渋谷.乗換なしで行く,543641085,陳,,Kita Ku,35.7392047,139.747555,Entire home/apt,38857,3,18,2024-12-29,2.57,15,152,18,M130040985
1163376664036004718,4 min. walk from Higashi-Shinjuku station! /i03,555389105,沙知絵,,Shinjuku Ku,35.69767,139.70625,Entire home/apt,,1,9,2024-12-21,1.51,11,154,9,M130040986
1163378926565649618,4 min. walk from Higashi-Shinjuku station! /r10,555389105,沙知絵,,Shinjuku Ku,35.69815,139.70547,Entire home/apt,25798,1,21,2024-12-20,3.17,11,138,21,M130040987
1163414578586511215,Maisonette 7 minutes walk from the station/b03,312002536,圭太,,Shibuya Ku,35.68292,139.68072,Entire home/apt,6180,30,1,2024-11-24,0.81,32,258,1,M130034931
1163414686453838065,[NEW] 駅から徒歩3分/一軒家/貸し切り/67m2/2LDK/コンビニエンスストアまで1分,574481277,Tsutomu,,Sumida Ku,35.688634779464984,139.80373609811068,Entire home/apt,19400,1,32,2024-12-23,4.62,1,162,32,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環 第435号
1163418348355336841,Shinjuku Double Bed Room/Perfect Access Okubo2min,285206415,Becky,,Shinjuku Ku,35.70419287090212,139.69690287718478,Entire home/apt,7457,1,14,2024-11-04,2.02,4,153,14,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
1163431760294466422,Maisonette 7 minutes walk from the station/c03,312002536,圭太,,Shibuya Ku,35.68172,139.68083,Entire home/apt,6180,30,0,,,32,141,0,M130034934
1163483112094265201,【Long Term】6mins to Shinjuku Sta! Stylish & Luxury,68328352,賢,,Shinjuku Ku,35.70475,139.6957,Entire home/apt,70000,30,1,2024-10-01,0.33,33,122,1,M130039531
1163483925105137921,9 people/Akihabara 10 min/5 min to Sta./SM/Wi-Fi,38092840,Sayaka  &    Riku,,Sumida Ku,35.68971,139.80909,Entire home/apt,,3,19,2024-11-26,3.13,26,0,19,M130019754
1163502046362779209,【Long Term】6mins to Shinjuku Sta! Stylish & Luxury,68328352,賢,,Shinjuku Ku,35.7051,139.69447,Entire home/apt,90000,30,1,2024-10-10,0.37,33,132,1,M130038351
1163517263806267528,"Shinjyuku, JR Shin-Okubo Sta. 6mins. Free wifi",511048475,Gwo Sheng,,Shinjuku Ku,35.70481311078689,139.70061272588848,Entire home/apt,17143,2,4,2024-12-16,1.00,93,45,4,M130041001
1161958932795848988,8 minutes walk from Kikugawa Station,564229758,圭太,,Sumida Ku,35.69114209018776,139.80714321525426,Entire home/apt,11910,30,0,,,54,206,0,M130039066
1161959191630037415,新築、スカイツリー、浅草寺、秋葉原、上野周辺。駅に徒歩4分、成田、羽田直通、ディズニー直通,551650920,趙,,Sumida Ku,35.69304671857376,139.81661314575825,Entire home/apt,22000,1,12,2024-12-19,2.07,21,275,12,Hotels and Inns Business Act | 墨田区保健所 | 3墨福衛生環第318号
1161977862488921200,NEW ! Pufuka Hikifune2 ｜Japanese Craftsman's house,546610775,幹宏,,Sumida Ku,35.71879,139.81677,Entire home/apt,43571,2,33,2024-12-15,4.71,3,137,33,Hotels and Inns Business Act | 墨田区保健所 | 6墨福衛生環第57号
1161987424049785454,【Great for Family&Groups】Long-stay Discount/6ppl,537805357,Yushun,,Sumida Ku,35.69035830000001,139.8052517,Entire home/apt,24760,1,41,2024-12-30,6.00,4,245,41,Hotels and Inns Business Act | 墨田区保健所 | 5墨福衛生環第446号
1162012038572092996,"#504 - Offering you ""Real Tokyo Life""",578959242,西川,,Taito Ku,35.7077931,139.7941469,Entire home/apt,15000,2,8,2024-12-09,3.29,1,85,8,M130040238
1162035474334311611,50mins Narita and Haneda / private house /max9ppl,570393912,直幹,,Katsushika Ku,35.74483284924871,139.84454813731367,Entire home/apt,14370,1,27,2024-12-27,4.55,1,0,27,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第50号
1162047214929979467,Aladdin House/Direct access to Narita and Haneda,578165985,優,,Katsushika Ku,35.74473375708272,139.84456532670137,Entire home/apt,12275,2,22,2024-12-10,3.38,1,341,22,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第51号
1162053698569742080,4 minutes walk from the station!,555388862,圭太,,Suginami Ku,35.702019120108396,139.649930353038,Entire home/apt,24000,30,0,,,8,223,0,M130038092
1162057287302889722,池袋直通5分、ポッタースタジオツアーに直通、商店街沿い,548495701,有助,,Toshima Ku,35.72945168210831,139.68047858610288,Entire home/apt,19237,1,3,2024-11-07,0.90,37,143,3,M130040024
1162071030669015106,New Open！スカイツリー5分/浅草10分/空港直結/FreeWi-Fi/最大5名/MK666,576910770,凌,,Katsushika Ku,35.737805576365886,139.83880282599404,Entire home/apt,20000,1,4,2024-12-04,1.12,1,55,4,M130040700
1162072833920491306,OPEN SALE　人気の北新宿エリア　JR大久保駅徒歩11分　無料Wi-Fi,499612331,Nicol,,Shinjuku Ku,35.69849,139.68862,Entire home/apt,11571,3,11,2024-12-13,2.84,4,15,11,M130039943
1162073729785522570,10 min. walk from Ikebukuro Sta! built in 2023,560594553,圭太,,Itabashi Ku,35.73737,139.70456,Entire home/apt,13500,30,1,2024-10-23,0.43,12,209,1,M130038631
1162097483104636389,IROHA/Direct access to Narita and Haneda,563097432,Kenji,,Katsushika Ku,35.744557193713995,139.84310411486993,Entire home/apt,11506,2,28,2024-12-27,4.12,1,325,28,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第52号
1162100002562831085,日暮里駅徒歩4分！銀座・上野直通｜デラックスツインルーム（最大４人）,181447000,四叶草,,Taito Ku,35.7262091,139.7746899,Entire home/apt,,2,6,2024-11-21,0.82,11,325,6,M130040922
1162111758560166709,S.K House1F/羽田空港近く/京急蒲田/1部屋貸切/最大6名,578978359,Shyam,,Ota Ku,35.557284493050794,139.72767702719926,Entire home/apt,18286,2,2,2024-10-22,0.39,2,88,2,Special Economic Zoning Act | ５健生発第10870号
1162123135242721145,Skytree from the room/Direct access to NRT and HND,546620897,功司,,Katsushika Ku,35.74443,139.84319,Entire home/apt,13133,1,14,2024-12-29,2.07,1,343,14,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第53号
1162131860513128458,Jingen - 10-minute  from Minami-Senju Station,578982242,園夏,,Arakawa Ku,35.72873255549537,139.8031502610933,Entire home/apt,41429,1,0,,,1,97,0,M130041777
1162149421111937351,OPEN SALE　人気の大塚駅徒歩5分　5人宿泊OK　無料Wi-Fi,578986431,了,,Toshima Ku,35.73408,139.72635,Entire home/apt,31114,3,25,2024-12-14,3.73,4,9,25,Hotels and Inns Business Act | 豊島区池袋保健所 | 6豊池保衛環き第147号
1162165405333955291,"2rooms,4beds, 2kitchens,2baths,Ikebukuro is close!",578990164,靖,,Toshima Ku,35.72972189053834,139.6888741,Entire home/apt,38286,2,11,2024-11-22,1.71,4,44,11,M130040546
1162190991607758708,田端新町4F   人気観光地まで便利なアクセス  田端駅10分  最大6名 無料 Wi-Fi,560604490,怀明,,Kita Ku,35.7407395,139.7664459,Entire home/apt,16914,3,2,2024-06-19,0.29,6,80,2,M130040503
1162314997011283750,Top edge hostel 201,38655722,"Top Edge Co., Ltd.",,Suginami Ku,35.70365,139.62997,Private room,,1,7,2024-08-24,0.96,8,180,7,M130001125
1162336999721534306,新宿まで電車で7分！70平米広々最大9名可能/ベッド5台/B033,558808564,Kanta,,Suginami Ku,35.6756,139.65938,Entire home/apt,36978,2,29,2024-12-29,4.58,7,313,29,Hotels and Inns Business Act | 杉並区杉並保健所 | 6杉保衛環第206号
1162543302101491669,【新房特价】上野银座浅草天空树直达/成田羽田直达/地铁步行3分钟/和风双床房（Y103）,232836811,Chonglin,,Edogawa Ku,35.73985,139.88777,Entire home/apt,46286,1,7,2024-08-28,1.16,39,235,7,M130012187
1162631296302985353,Shin-Okubo house,309457264,Yuki,,Shinjuku Ku,35.70147,139.69947,Entire home/apt,14286,1,4,2024-09-23,0.65,1,245,4,Hotels and Inns Business Act | 新宿区保健所 | 30新保衛環第213号
1162632156993680724,"Super Luxury  2 bedroom Suite Center Tokyo, 4-6ppl",4981880,Meta,,Chuo Ku,35.692,139.78085,Entire home/apt,36047,1,6,2024-10-06,0.89,64,320,6,Hotels and Inns Business Act | 中央区保健所 | 31中保生環き　第120号
1162670401743192474,New open! 渋谷まで1駅。閑静な住宅街にある日本の伝統的な一軒家。,489913396,Lean And Stable,,Shibuya Ku,35.64899323696151,139.7145757396846,Entire home/apt,52000,3,9,2024-09-03,1.32,5,77,9,M130040835
1162676224816276695,浅草・スカイツリーまで10分！最寄駅から徒歩5分【NEW】｜綺麗な戸建貸し切り,579141928,花淳,,Sumida Ku,35.7358372,139.820312,Entire home/apt,29811,2,22,2024-12-16,3.79,2,143,22,M130041521
1162705977082649813,Be tesla西新宿 _新宿エリア/西新宿駅徒歩5分新宿駅6分,276509624,帥,,Shinjuku Ku,35.6975947,139.6917157,Entire home/apt,16134,1,6,2024-11-17,1.27,3,106,6,M130033960
1162710974081962079,池袋直通5分、ポッタースタジオツアーに直通、商店街沿い,548495701,有助,,Toshima Ku,35.72807,139.6802,Entire home/apt,18694,1,3,2024-12-01,0.49,37,137,3,M130040025
1162711661171495319,Ueno上野地铁站徒步5分｜電梯套房｜衛浴乾溼分離｜成田 羽田機場直達,301236676,大聖,,Taito Ku,35.71375,139.77948,Entire home/apt,39143,2,7,2024-12-13,1.27,27,85,7,M130038365
1162712482254862708,10 min. walk from Hiroo Sta! Fully furnished,560596302,圭太,,Shibuya Ku,35.645569396781426,139.7206519342798,Entire home/apt,168000,30,1,2024-12-18,1,4,92,1,M130038467
1162717189576858848,W＃竹ノ塚駅徒歩3分/最大２名様宿泊可能/WiFi完備/アマゾンプライム完備,354531999,Matsumoto,,Adachi Ku,35.79185,139.79135,Entire home/apt,12143,1,5,2024-11-19,0.92,2,177,5,Hotels and Inns Business Act | 足立区足立保健所 | 30足足保生生収第472号
1162720375213032828,池袋直通5分、ポッタースタジオツアーに直通、商店街沿い,548495701,有助,,Toshima Ku,35.72738798915168,139.68079956058432,Entire home/apt,21823,1,12,2024-12-14,1.99,37,112,12,M130040026
1162720495890022913,新宿まで1駅/駅徒歩9分/コンビニ2分/PokeMonと暮らすデザイナーズルーム/B030,153095665,Tsuyoshi,,Shinjuku Ku,35.6844366,139.6884055,Entire home/apt,19862,2,20,2024-12-20,3.17,36,16,20,M130040693
1162732383933516302,10 min. walk from Hiroo Sta! Fully furnished,560596302,圭太,,Minato Ku,35.64523,139.72206,Entire home/apt,168000,30,0,,,4,115,0,M130038468
1162734590670062814,10 min. walk from Hiroo Sta! Fully furnished,560596302,圭太,,Shibuya Ku,35.644283215802744,139.72011788241747,Entire home/apt,168000,30,0,,,4,134,0,M130038469
1162746373956564318,93/東京観光に最適/7名利用/浅草へ直通・2階建てを貸切/ 駅まで徒歩9分/wi-fi完備,183877565,UI Home Company,,Katsushika Ku,35.73624,139.83419,Entire home/apt,29071,2,4,2024-11-10,0.85,73,179,4,Hotels and Inns Business Act | 葛飾区保健所 | 6葛保生環令第16号
1167756523874435700,【Shinjuku｜Yoyogi｜Shibuya】 Designers Optimal Model,549372164,Stump,,Shibuya Ku,35.678952005252114,139.6925198166563,Entire home/apt,37000,2,1,2024-08-28,0.24,30,56,1,M130039282
1167766704543213367,《21》一番近い駅徒歩6分、新宿駅まで地下鉄で10分、四路線の地下鉄と電車利用可能、無料wi-fi,580462135,張,,Shinjuku Ku,35.7134882,139.6817156,Entire home/apt,9885,1,7,2024-12-26,1.21,3,73,7,M130041159
1167772240340385401,《31》一番近い駅徒歩6分、新宿駅まで地下鉄で10分、四路線の地下鉄と電車利用可能、無料wi-fi,580462135,張,,Shinjuku Ku,35.7134882,139.6817156,Entire home/apt,20429,1,3,2024-11-06,0.45,3,110,3,M130041164
1167790899027948583,和の楓cottage第二302 新宿歌舞伎町近隣,246127193,ｴﾙｴｰ3,,Shinjuku Ku,35.69454,139.70851,Entire home/apt,30000,1,6,2024-12-08,0.92,36,116,6,Hotels and Inns Business Act | 新宿区保健所 | 5新保衛環第139号
1167799164670653380,东上野；上野駅徒歩6分;超高級4階建て新築一軒家;最大10名,60476303,LuLu,,Taito Ku,35.71115527463582,139.77896651065112,Entire home/apt,,1,0,,,23,209,0,Hotels and Inns Business Act | 東京都台東区台東保健所 | 5台台健生環き第10263号
1167820181462530450,東京の伝統を発見 / 浅草橋のモダンな快適さ/まるまる貸切一棟ヴィラ,580472584,Yuta,,Taito Ku,35.7011435,139.7829212,Entire home/apt,45771,1,11,2024-11-24,1.71,1,115,11,M130040580
1167823010468377647,discount for over 5days! Cozy! 6 mins from JR,505762703,健太郎,,Toshima Ku,35.71441562057353,139.70786510758586,Entire home/apt,17000,2,10,2024-12-15,1.67,1,21,10,M130033145
1167852795665231094,New house！7m walk subway・9m to Shinjuku・Fast Wi-Fi,111173491,Jerry,,Suginami Ku,35.69560530903404,139.64690314626264,Entire home/apt,40343,3,19,2024-12-17,2.92,4,269,19,Hotels and Inns Business Act | 杉並区杉並保健所 | 5杉保衛環第460号
1167862316409808005,NEW!Tokyo Tower C1/2BR+Living Room/6 stations,22966881,Mathew,,Minato Ku,35.6525196930838,139.75007220100704,Entire home/apt,25040,2,32,2024-12-21,4.71,9,139,32,Hotels and Inns Business Act | 港区みなと保健所 | 6港み生環き第19号
1167875757796611799,Newly built room/Ikebukuro/3 people/Wi-Fi,522859070,Yoshifumi,,Toshima Ku,35.73562074457898,139.70444629787013,Entire home/apt,22643,2,20,2024-12-22,2.87,13,277,20,M130040894
1167901981562335865,New room/Ikebukuro/3 people/Free Wi-Fi,522859070,Yoshifumi,,Toshima Ku,35.73573,139.70308,Entire home/apt,21571,2,20,2024-12-22,2.93,13,208,20,M130040895
1167908845493280988,3 minute walk from the station / newly built /d03,549672914,圭太,,Shibuya Ku,35.67747412300177,139.67877994061084,Entire home/apt,33905,1,9,2024-12-21,2.13,14,209,9,M130041156
1167914739567266509,6 min walk from the sta/Legaland Hatagaya ANNEXb01,557907194,圭太,,Shibuya Ku,35.67988025835016,139.67160168325992,Entire home/apt,16951,1,9,2024-12-22,2.00,16,89,9,M130041155
1167915981255825463,"Max 6ppl!Center Tokyo! Ueno 3 min,  Dyson FreeWifi",4981880,Meta,,Bunkyo Ku,35.70676663344556,139.77009939660823,Entire home/apt,20585,1,18,2024-12-25,3.12,64,230,18,Hotels and Inns Business Act | 文京区文京保健所 | ２０２１文文生環き第　５０１　号
1167959244313831249,ShinjukuSta.1Stop2min!/22H Long stay OK!,576636892,Fujikawa,,Shibuya Ku,35.68139,139.68365,Entire home/apt,17222,3,12,2024-12-16,1.91,2,262,12,Hotels and Inns Business Act | 渋谷区保健所 | 6渋保生環第823号
