id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1218626304055678948,Hanging garden apt | 台北101｜健身房｜地鐵站 | 夜市 l Pool,357062477,天恩,,信義區,25.032479839636498,121.56002415626286,Entire home/apt,4087,14,2,2024-12-21,0.97,29,358,2,
1218769371903733352,西門町雙人房611 Ximending Double Room,122764186,Kyo,,萬華區,25.04482,121.5072,Entire home/apt,1667,2,8,2024-12-13,1.89,86,72,8,
1218811066584518642,e&k home,63420859,I Wei,,信義區,25.04107,121.57464,Entire home/apt,6599,2,5,2024-12-17,2.34,1,155,5,
1219057672313378634,Light Luxury Room/Ximem MRT/Taipei Main Station/시먼,6475625,Yi En,,萬華區,25.04605624120839,121.502685530299,Entire home/apt,1289,3,21,2024-12-20,4.44,6,53,21,
1219236636198058705,Bright & Breezy Suite(S1-7),507753881,Chloe,,大安區,25.0305711,121.5277226,Private room,2423,1,15,2024-12-30,3.10,31,89,15,
1219266718372533544,2 single bed/modern room (T2-3),507753881,Chloe,,大安區,25.0305711,121.5277226,Private room,2376,1,6,2024-12-24,1.24,31,58,6,
1219284312879105176,2 single bed/modern room (T2-2),507753881,Chloe,,大安區,25.0305711,121.5277226,Private room,2376,1,9,2024-12-30,1.88,31,89,9,
1219304643824755645,【飯店式管理】台北市中心公園套房，24hr管家保全、忠孝復興7分a14,298910458,Ariel,,松山區,25.04702806890927,121.54592360982996,Entire home/apt,1389,25,2,2024-12-01,0.80,25,351,2,
1219304748853802533,：Cozy suite near NTU：,146850858,David,,大安區,25.01806,121.53322,Private room,1917,14,0,,,14,356,0,
1219315993950598695,O暮光 /寧夏夜市 /台北車站/電梯大樓/大空間/西門町/8人,572749232,Tsai,,大同區,25.05047595838981,121.51569783561163,Entire home/apt,7611,4,10,2024-12-10,2.91,6,132,10,
1219597625576062136,西門私寓-美。西門MRT 6分鐘 /電梯公寓3房/智能投影設備（8人）,251087010,Chloe,,萬華區,25.04557546405245,121.50643118886093,Entire home/apt,4821,2,11,2024-12-26,2.41,6,120,11,
1220017040505116289,師範大學青年庭院套房12,539795653,振聲,,大安區,25.0241237,121.5307386,Entire home/apt,,90,0,,,17,365,0,
1220024077657396707,[2 double bed ]Bright & Breezy Suite (S2-2),507753881,Chloe,,大安區,25.0305711,121.5277226,Private room,3707,1,4,2024-12-24,2.00,31,98,4,
1220025015580440064,2 single bed/modern room (T2-1),507753881,Chloe,,大安區,25.0305711,121.5277226,Private room,2611,1,13,2024-12-14,2.77,31,89,13,
1220030580034180510,【Cozy house】5~7人台北西門町/兩房兩衛/電梯,94932813,En-Chia,,萬華區,25.04800261649941,121.50486345858798,Entire home/apt,6271,3,19,2024-12-29,4.10,4,122,19,
1220340744868408716,Ximending𓇬O11覓𓇬Taipei 101𓇬住2-6人MRT西門站𓇬日式衛浴𓇬五星飯店床墊,115798819,Airbnb,,萬華區,25.045848828283678,121.50681936884463,Entire home/apt,1428,3,6,2024-12-07,1.45,68,78,6,
1220504733546793373,台北東區海洋風小居，可住2-4人，捷運站旁，近商圈公園,106003392,本詮,,大安區,25.0432863,121.5426734,Entire home/apt,1980,2,7,2024-12-29,2.31,2,89,7,
1221259439375934191,2BED1Bath  MRT6mins溫馨小築 寵物友善 辛亥,462210664,Lucy,,文山區,25.004506124248017,121.55713292778736,Entire home/apt,2777,30,0,,,8,358,0,
1221656257595855752,CityCenter/2Suite/2Bath/5People/3minMRT/FreeGYM,533627933,靜芸,,中山區,25.05994,121.52559,Entire home/apt,2929,1,3,2024-10-16,0.76,10,339,3,
1221716652729027347,Comfy & Central 2-4ppl Da’an Zhongxiao Fuxing MRT,576044022,Bi Qiong,,大安區,25.042205391993743,121.54538079999996,Entire home/apt,3411,3,6,2024-12-12,2.47,24,78,6,
1222054234110841279,Brown House 台北車站30秒 臺北 4人房 Taipei main station,595724927,育宏,,中正區,25.044613987823464,121.5162572193691,Entire home/apt,4284,1,71,2024-12-13,15.32,6,169,71,
1222058922870343685,2 Brown House 台北車站30秒 臺北 4人房 Taipei main station,595724927,育宏,,中正區,25.044723708389828,121.51703600411344,Entire home/apt,4284,1,150,2024-12-14,32.37,6,172,150,
1222369075227647667,B2-全新獨立月租套房-近西門町步行2分鐘、台北車站、商務辦公、場地租借（短期租借請內洽）,499306096,哥,,萬華區,25.044,121.50295,Entire home/apt,1569,2,12,2024-12-24,3.27,13,32,12,
1222430896156507857,Sünbeäm Iňdigo 靛藍*｜西門町商圈\西門捷運\獨立衛浴\採光佳\大空間\有電梯\雙人床,572749232,Tsai,,萬華區,25.044383963782593,121.50759834657228,Entire home/apt,2029,3,0,,,6,230,0,
1222438954642728320,Sünbeäm Whitë 山花＊｜西門町商圈/西門捷運/電梯大樓/專屬衛浴/ 雙人床/採光佳,651807716,Ina,,萬華區,25.04596,121.50833,Entire home/apt,1364,3,3,2024-12-15,1.50,16,206,3,
1222442070522214406,Hömeÿ Miňi 覓綠＊ | 西門町商圈 \西門捷運 \電梯大樓\雙人床\專屬衛浴,651807716,Ina,,萬華區,25.04480977055665,121.50672230410873,Entire home/apt,1034,3,2,2024-11-23,1.30,16,245,2,
1222443815847606279,818 XIMEN MRT#Tapei main station# Monthly Promo!,453709970,Bella,,萬華區,25.0454099,121.5035953,Entire home/apt,1714,2,1,2024-10-12,0.37,31,91,1,
1222445442437639815,Hömeÿ Cožy 曉曉* | 探索台北\西門商圈 1 分鐘\西門捷運\專屬衛浴\單人房\有冰箱,572749232,Tsai,,萬華區,25.04475,121.5086,Entire home/apt,1357,3,0,,,6,323,0,
1222795087883747771,Cozy Modern 3BR Serviced Apt@Daan park/MRT Dongmen,282776288,Jenny,,大安區,25.03276,121.53293,Entire home/apt,3379,29,0,,,10,365,0,
1222939938703933799,*612/  2人房+4人房/2間獨立套房/MRT小巨蛋站5分鐘/微風南京/饒河夜市,352466245,Yoloft,,松山區,25.05016,121.55722,Entire home/apt,4186,2,0,,,8,177,0,
1223910612868122943,Amazing studio with garden,340583759,Daniel,,文山區,25.00221,121.54288,Entire home/apt,644,31,0,,,1,237,0,
1224327764207628546,「師大後花園」   古亭MRT 師大夜市旁  新裝修 中正紀念堂  101大樓,583209168,美玉,,大安區,25.02517,121.52627,Entire home/apt,1400,30,0,,,10,153,0,
1224401677978257214,TH04/台北101跨年/西門町7站/信義安和捷運站走路10分鐘/整棟/通化夜市五分鐘/住2-13人,591879558,Yin Chieh,,大安區,25.02615558641052,121.55314619068899,Entire home/apt,6999,2,10,2024-12-16,2.63,18,140,10,
1224566974492198172,3分鐘台北101捷運站，乾淨明亮舒適信義商圈電梯三房兩衞，跨年煙火美景近在眼前，可炊煮入住3-15人,82459487,H,,大安區,25.032580174285542,121.55531409109837,Entire home/apt,5717,3,0,,,9,216,0,
1224567863877530927,歌頌讚美雅威之殿，可1-4人簡易廚房陽台可洗晾衣，東區捷運5分鐘,82459487,H,,松山區,25.0446485,121.5536267,Entire home/apt,3078,3,2,2024-12-19,2,9,89,2,
1224573918472869326,赤峰街獨棟 雙連捷運3分鐘,13795834,Cory,,大同區,25.056497138703897,121.51982937008141,Entire home/apt,4857,2,7,2024-12-21,2.50,1,310,7,
1224613170276386686,恩典滿滿光照屋，東區小確幸，簡潔明亮，可洗晾衣簡易炊煮，可加床,82459487,H,,松山區,25.04464860877319,121.55362654477358,Entire home/apt,1802,3,3,2024-11-25,0.97,9,363,3,
1225049650342845823,Taipei Cozy Private Big Suite(monthly 月租),1295140,Studio 17,,大安區,25.04285527540465,121.54672316675446,Entire home/apt,2883,3,0,,,13,145,0,
1225310113192353182,MRT忠孝新生/忠孝復興/南京復興/Sogo/NTUT,52064270,Celine,,中山區,25.045750866523978,121.53872787952423,Entire home/apt,6144,1,0,,,10,350,0,
1225684862393527808,Modern Studio A Taipei 101 YongChun MRT Station,576044022,Bi Qiong,,信義區,25.045548829903066,121.57307927201948,Private room,944,3,3,2024-11-11,0.81,24,175,3,
1225822489860744186,Abstract art loft 4P 西門站/西門夜市/步行3分鐘,500095462,Guao,,萬華區,25.042459451759072,121.5040981001032,Entire home/apt,2514,3,8,2024-12-23,3.93,11,123,8,
1225822918684199293,River View Loft/西門夜市/西門站3min1-4p,500095462,Guao,,萬華區,25.043683930141235,121.5040611955847,Entire home/apt,2714,3,16,2024-12-25,3.81,11,102,16,
1225866157244571338,"台北巿臨沂静巷，永康商圈，東門捷運站8號出口步行6min，一樓公寓, 大庭院可停車.",72419117,Yijen,,中正區,25.03588260295505,121.52925364673136,Entire home/apt,6500,5,2,2024-11-05,0.61,1,196,2,
1225879322761930497,Cozy Duplex @ Ximen MRT | 3+Days up to 60% off!,38841524,威儀,,萬華區,25.045247797601487,121.50374680576574,Entire home/apt,3000,5,12,2024-12-21,2.69,5,270,12,
1225906837062729292,Modern Studio B Taipei 101 YongChun MRT Station,576044022,Bi Qiong,,信義區,25.04566,121.5751,Private room,944,3,5,2024-11-01,1.30,24,175,5,
1226000472902148770,SG 2BR Apt w/ lift near Ximen MRT 西門町 近西門地鐵站 獨立浴室,79915350,Paradise Taipei,,萬華區,25.045891180667283,121.5039597536361,Entire home/apt,3516,3,8,2024-12-09,1.95,29,144,8,
1226041914023513593,Taipei西門町5-8人三房/MRT Ximen 5分鐘/電梯,297292740,SuYun,,萬華區,25.042073971891135,121.50547351451212,Entire home/apt,,4,6,2024-12-23,3.46,2,117,6,
1226104798100188046,Modern Studio C Taipei 101 YongChun MRT Station,576044022,Bi Qiong,,信義區,25.04564,121.57431,Private room,891,3,2,2024-10-10,0.52,24,176,2,
1226105546464126076,Modern Studio D Taipei 101 YongChun MRT Station,576044022,Bi Qiong,,信義區,25.045467331844517,121.57299311313895,Private room,654,4,4,2024-11-21,1.11,24,173,4,
1226106148691303225,Perfect 4 rooms Families/4-7ppl/Xinyi/YongChun MRT,576044022,Bi Qiong,,信義區,25.04546870373296,121.57489399119105,Entire home/apt,4198,3,1,2024-12-17,1,24,263,1,
1226510797747869641,信義公園綠地捷運只要5分鐘,146254191,Joseph & Elva,,信義區,25.04039,121.57734,Entire home/apt,4921,30,0,,,30,181,0,
1226787173582957836,TPHS 西門町3分鐘/捷運西門町站走路5分鐘/電梯/夜市/住1-6人,591879558,Yin Chieh,,萬華區,25.041445913533952,121.50479726593558,Entire home/apt,4070,2,12,2024-12-23,4.00,18,76,12,
1227161513620365385,"青磺泉 日式溫泉宅 
-小京都-
Hot Spring- Japanese styles",33524197,炫皓,,北投區,25.13816,121.50964,Entire home/apt,2890,1,15,2024-12-27,3.91,1,297,15,
1227211395840665402,無印風格/全新信義高級小豪宅/高級床墊/安全/少住戶/社區管理員/家電齊/代收垃圾/交誼廳/頂樓花園,576044022,Bi Qiong,,信義區,25.04797,121.57333,Entire home/apt,2621,2,13,2024-12-28,3.00,24,176,13,
1227339018797377360,@Xq -Ximending Elevator Suite/5 minutes Ximen MRT,22840761,Kikina,,萬華區,25.045183445937727,121.50568365373992,Private room,1502,2,7,2024-12-16,3.18,21,181,7,
1227340600867911779,信義之星,597247324,松穎,,信義區,25.0298773,121.5579839,Entire home/apt,1680,1,0,,,1,362,0,
1227356714110016454,H&K 3/2 Taipei City Hall Station Home next W Hotel,30591050,H&K,,信義區,25.04209,121.56774,Entire home/apt,7183,10,5,2024-12-22,1.95,13,271,5,
1227362899907143572,信義之心,48286373,松穎,,信義區,25.0298773,121.5579839,Entire home/apt,1680,1,0,,,1,349,0,
1227480003624481612,SpeedRoom 微型溫室(獨立套房衛浴),177149513,泓瑜,,萬華區,25.03512,121.50399,Entire home/apt,1426,1,9,2024-12-28,5.74,1,64,9,
1227538000566255331,About time loft l gym l 台北101 | Pool l 夜市｜地鐵,357062477,天恩,,信義區,25.03342888974556,121.55946682141585,Entire home/apt,3286,15,1,2024-11-30,0.94,29,365,1,
1227869359962238916,3F Cozy flat/Xinyi district/Taipei 101/ MRT BL19*,550743989,Li-Ting,,信義區,25.04011,121.5787,Entire home/apt,1263,7,5,2024-12-24,1.60,2,291,5,
1228021604404111838,ME201/捷運雙連站/行天宮/中山商圈/2ppl/電梯2樓,328934808,楷文,,中山區,25.056997941087833,121.52398448126179,Private room,1680,2,11,2024-12-24,3.71,37,174,11,
1228030794042133583,Big home near MRT/Night Market,1474323,Ken,,信義區,25.04786,121.57963,Entire home/apt,2470,1,12,2024-12-26,3.13,15,268,12,
1228231160171346742,The casa MRT TaipeiCityHall 2-6ppl,83171395,Loro,,信義區,25.04588611886811,121.56822972300347,Entire home/apt,1977,3,6,2024-12-10,1.67,9,146,6,
1228674831124455347,Songshan Apartment Room 1,1474323,Ken,,信義區,25.049,121.57961,Private room,1190,1,8,2024-12-21,2.07,15,48,8,
1228682281314964833,Songshan Apartment - Room 2,1474323,Ken,,信義區,25.04762,121.57699,Private room,1190,1,11,2024-12-21,2.70,15,48,11,
1228785129412342131,0910小米台北車站,221089274,Sammi,,大同區,25.0493429,121.5185202,Entire home/apt,2549,3,0,,,10,63,0,
1228807912720731266,西門商圈3F/捷運西門站步行5分鐘/有溜滑梯/有陽台/超大空間親子房,508233574,詩純,,萬華區,25.0407289,121.5043037,Entire home/apt,4034,2,1,2024-11-23,0.77,26,50,1,
1228926925691428920,610/Ximending/Taipei 101/Monthly Promo 15% Off,221534550,Anne,,萬華區,25.0454099,121.5035953,Entire home/apt,1200,2,3,2024-12-10,1.41,48,90,3,
1228956385655716105,ME200/捷運雙連站/行天宮/中山商圈/6ppl/3B3b/電梯/2樓,328934808,楷文,,中山區,25.058430556575647,121.52408668164084,Entire home/apt,5371,2,0,,,37,147,0,
1228963416161613524,兩房捷運宅｜月租｜晴空景觀 美食天堂只要散步一分鐘,38841524,威儀,,大安區,25.02411,121.55194,Entire home/apt,2625,20,0,,,5,144,0,
1229293197198445354,整套舒适宽敞明亮的天母绿洲中心地段的精致优雅设计师公寓,3484988,Jenny,,士林區,25.1147401,121.5318912,Entire home/apt,6463,2,6,2024-12-28,1.94,1,357,6,
1229474782360247199,CHN702雙連站/寧夏夜市/電梯/7F/6ppl/2B1b,328934808,楷文,,大同區,25.05664254676207,121.51307386389456,Entire home/apt,2315,25,2,2024-11-24,1.43,37,130,2,
1229710927861791394,@XS4A1熱情西門/西門捷運站走路2分鐘［1-2人房］,22840761,Kikina,,萬華區,25.04091952199571,121.50594671578973,Private room,1311,2,4,2024-12-22,2.07,21,177,4,
1230067428802967599,【溫馨裝潢雅房】台電大樓捷運站2分鐘~交通便利周邊機能佳，近師大,597947154,青霞,,中正區,25.01963,121.52599,Private room,840,1,0,,,2,62,0,
1230144003317344583,Sunshine 101 景觀房3～6人三大床1分鐘到捷運M6,20880721,Harry,,中正區,25.04582739008053,121.51519905770986,Entire home/apt,4757,2,6,2024-11-20,1.78,15,351,6,
1230234902346592627,黑先生VIII號房 - 月租有優惠已消毒可寵物特選大空間六人房,39512538,Black,,萬華區,25.042863,121.5048821,Entire home/apt,,1,1,2024-11-03,0.50,15,353,1,
1230244658043949261,"Spacious Family Oasis, 4Bd2Bath in Dazhi, Taipei",597976347,佳瑩,,中山區,25.08097424944712,121.5507807605573,Entire home/apt,9000,5,1,2024-12-29,1,2,167,1,
1231203498811451957,台北大安森林公園旁電梯大樓-安全、便利、方便、安靜-夢想中的都市避風港-三大陽台,598203109,Su Ling,,大安區,25.02439,121.53127,Entire home/apt,6500,1,6,2024-12-16,2.25,2,364,6,
1231403651413811184,40坪大空間大安森林公園四房整層美寓月租40%Off,498346612,Jolie,,大安區,25.0264895,121.5392066,Entire home/apt,3753,7,0,,,5,360,0,
1231655981453169633,美好行旅3-漢口館「台北車站」VIP雙人房(附公共衛浴),598308272,祥毅,,中正區,25.0452964,121.5126058,Private room,1434,1,18,2024-12-24,5.93,2,257,18,
1231834046946820788,雙捷運 電梯 4房2衛 1800呎 超級市中心 忠孝敦化 國父紀念館站 新家電 平面空間 照片沒修圖,598364906,Cheng Hsuan,,大安區,25.04131,121.55422,Entire home/apt,4166,2,10,2024-12-24,3.61,1,257,10,
1231893046317101845,萬華育樂中心房D【可月租】【可辦活動】,54438414,戴西 Dacy,,萬華區,25.046237317248977,121.50620857471493,Private room,2086,30,0,,,12,329,0,
1231898252415838999,黑先生IX號房 - 月租有優惠可寵物西門站特選高採光大雙人房,39512538,Black,,萬華區,25.04316995399023,121.50374230536555,Entire home/apt,2531,1,2,2024-12-22,1.02,15,180,2,
1232194069052990769,Spacious Da'an 3bed/2ba near MRT,170707631,麗雪,,大安區,25.026423947501282,121.54409820983378,Entire home/apt,3500,30,0,,,1,359,0,
1232429805523298287,𖦙MRT Ximen 2 mins @台北車站機場捷運站步行2分鐘,173321819,109Yang,,中正區,25.04489172003054,121.50920567071466,Entire home/apt,1943,1,1,2024-11-09,0.57,25,95,1,
1233097967170802435,美好行旅3-漢口館「台北車站」女性宿舍房的 1 個上下鋪床位,598308272,祥毅,,中正區,25.0452964,121.5126058,Shared room,851,1,8,2024-12-25,2.53,2,269,8,
1233618458732006664,82/ Taipei 101/ 5 min Ximen Mrt,221534550,Anne,,萬華區,25.0454099,121.5035953,Entire home/apt,1629,2,0,,,48,68,0,
1233804835893842384,＊NEW＊５min > MRT・Taipei Arena・Balcony｜NJ21,242730194,Kolette,,松山區,25.053290973258115,121.55533664656562,Entire home/apt,2000,30,3,2024-09-30,0.85,67,150,3,
1234064072893661349,Ximen Station/奶油白輕奢風/Taipei101/台北車站/1-2人,103420076,Pearl,,萬華區,25.04213,121.50643,Entire home/apt,2556,5,16,2024-12-07,4.10,4,144,16,
1234176132961718310,東區忠孝新生站台北科技大學對面,598203109,Su Ling,,大安區,25.04112,121.53694,Entire home/apt,4500,1,0,,,2,363,0,
1234427727201554483,Ximendin Suite 8min walk to MRT upper of a bar,596478803,Yuche,,萬華區,25.047289056661512,121.50777984901575,Private room,1000,28,0,,,1,269,0,
1234508250055488987,TH D704/西門暮光/夜市/台北車站/西門町/捷運西門站走路5分鐘/電梯/住1-6人,591879558,Yin Chieh,,萬華區,25.04443,121.50448,Entire home/apt,3570,2,8,2024-12-25,3.64,18,165,8,
1234622342204913446,"2024 NEW OPEN【朵蒔】西門站六號出口 5分鐘,電梯",118973784,Andy,,萬華區,25.044295818767544,121.50687540045602,Entire home/apt,2609,3,6,2024-12-13,1.67,20,236,6,
1234641188259632006,2024 NEW OPEN《奈歐 》西門町，電梯，6人房,118973784,Andy,,萬華區,25.04572061417271,121.506757787481,Entire home/apt,,3,4,2024-12-02,1.43,20,220,4,
1235067097210399812,黑先生II號房 - 西門站寵物友善隱秘小巷文青宅,39512538,Black,,萬華區,25.0437371,121.5039624,Entire home/apt,2109,1,3,2024-12-16,1.10,15,318,3,
1235235300778396229,西門町雙人房619 Ximending Double Room,122764186,Kyo,,萬華區,25.044845215805758,121.50838249951327,Entire home/apt,1390,2,12,2024-12-15,3.64,86,73,12,
1235315932877643684,黑先生2.8號房 - 月租有優惠可寵物西門、北門雙捷運超精緻小家庭系列小3房,39512538,Black,,萬華區,25.04609,121.5055,Entire home/apt,4195,1,3,2024-12-14,1.55,15,329,3,
1235384286710391545,西門捷運站大套房（獨立衛浴.電梯.投幣式洗衣機.烘衣機）,36408621,小多,,萬華區,25.0431514,121.5067512,Private room,1800,30,0,,,15,98,0,
1235526154395054573,黑先生2.4號房 - 月租有優惠可寵物西門、北門雙捷運超精緻小家庭系列小3房,39512538,Black,,萬華區,25.046729072575395,121.50505933080278,Entire home/apt,,1,4,2024-12-14,2.26,15,354,4,
1235689176520458507,西門시먼/Ximen MRT(3min)/2-6p/陽台戶,250237099,Sally,,萬華區,25.0439192,121.5048855,Entire home/apt,1669,2,8,2024-12-08,3.12,13,287,8,
